Country,CountryName,Year,INVESTMENT,CAPITAL,GDP,HC_index,LABOR,EFFECTIVE_LABOR,TFP,TFP_Growth,GDP_Growth,AI_Publications,TFP_Change,Efficiency_Change,Technical_Change,FDI_inflows,FIN_credit_private,GDPPC_constant2015,GOV_consumption,INF_broadband,INF_internet,INF_mobile,INST_rule_of_law,OPEN_trade,POP_total,URB_urban_pop,LNPGDP_constant2015,LN_AI_pub,LN_HC_index,LN_AI_pub_L1
DOM,Dominican Republic,2022,24798030966.5934,289081806174.3196,97686450823.9666,2.88338804244995,4687379.0,13515532.559031004,220.51366587075898,0.9941766383901207,5.237956529025944,4.0,1.0128598252116585,1.0090467951783115,1.0037788436092037,3.56897098132173,27.965465423142,8698.13592094395,10.9578295683435,10.6744,81.5127,90.376,-0.0933533534407616,54.3781976712844,11230734.0,72.4203155643711,9.070864019724837,1.6094379124341003,1.0589660063557675,1.3862943611198906
DOM,Dominican Republic,2023,25305355574.0775,299933071439.6811,99828029402.8707,2.92603707313538,4835318.0,14148319.728398819,215.94134964925857,-2.0734842910734685,2.1922984823793845,6.0,0.9835923949501525,1.0052305647074058,0.9784744211756519,3.94375586800192,30.8419895792968,8809.96335385949,11.2787393309517,11.1346,84.6161,91.8676,-0.128592282533646,49.8436131764417,11331265.0,72.3577991823338,9.083638559314252,1.9459101490553132,1.0736489727621565,1.6094379124341003
DOM,Dominican Republic,2024,26032730933.3293,310969148801.0263,104773032846.36,,5006036.0,,,0.0,4.953522044928893,17.0,,,,3.6013993607877,31.920114353993,9168.45418897141,11.5071407726274,11.1346,91.0022,91.8676,-0.128592282533646,51.7835143952326,11427557.0,72.4121874752151,9.123523978409294,2.8903717578961645,,1.9459101490553132
ECU,Ecuador,2016,18509104793.3834,193381794585.2367,96540800718.3398,2.74318289756775,7482136.0,20524867.512475975,191.1979386920846,-5.361264591317827,-0.6879542458779642,154.0,0.9453328001114617,0.9782698231375752,0.9663313512825372,0.78469808886928,31.5046558000332,5849.13587933672,15.6897053000134,9.75203,54.0629,84.1088,-0.649083614349365,40.5344917996647,16505139.0,62.9913367571804,8.674049216381379,5.043425116919247,1.0091188876646915,
ECU,Ecuador,2017,20753552274.7095,204466257130.68436,102304671535.156,2.74959659576416,7766294.0,21354175.544103622,193.648467009441,1.2816708873116367,5.97039880954835,306.0,1.002255637789945,1.0344186576619734,0.9689071541451849,0.605279629548276,34.2208461040213,6104.27253521751,15.2975347755569,10.6125,55.8,87.4214,-0.718140542507172,43.6177233172817,16759519.0,63.0194591842425,8.716744220594295,5.726847747587197,1.011454208468694,5.043425116919247
ECU,Ecuador,2018,20491181550.1201,214734125824.2702,103373033702.498,2.75602555274963,7778909.0,21438871.97651407,191.84948278315898,-0.9289948193570319,1.0442946067960035,337.0,0.9621269392257292,0.9961641546988869,0.9658317202916761,1.29342873266166,38.3374947486699,6063.0956178776,15.5567599876593,11.4584,57.5,92.5118,-0.663264274597168,48.0093476154836,17049547.0,63.0433276812321,8.709975776667743,5.823045895483019,1.013789624788267,5.726847747587197
ECU,Ecuador,2019,20020086191.1142,224017505724.17087,103544017315.435,2.76246953010559,7853175.0,21694156.652086966,187.8899383909139,-2.063880670827989,0.16540446460058256,370.0,0.9601450786629172,0.9878357818638944,0.9719683132466318,0.915058228783613,42.6915820194147,5971.38938386723,15.184077301137,12.0672,59.2,91.4249,-0.542950987815857,48.0828494933307,17340021.0,63.0627139714638,8.694734906925728,5.916202062607435,1.0161250369570114,5.823045895483019
ECU,Ecuador,2020,15659988480.6966,228476618918.6589,93971273313.9152,2.76892852783203,7063092.0,19557196.933502186,181.15536426137297,-3.5843186640092117,-9.245096191658785,373.0,0.8898366616069228,0.9989879582633688,0.8907381257666072,1.16754746598289,49.0557050652741,5355.68934196443,16.3225877996763,13.5147,70.7,88.2555,-0.540949642658234,43.9893109378389,17546065.0,63.0773897782521,8.585914703255183,5.924255797414532,1.0184604323107498,5.916202062607435
ECU,Ecuador,2021,17811083113.7868,234863871086.51276,102825145845.295,2.8261821269989,7948655.0,22464346.69468044,179.4083671423803,-0.9643640010969068,9.421892690336374,379.0,1.0630204246871333,1.0277689180227865,1.0342990589092376,0.607511454080008,49.7533981232754,5815.09477390949,14.4433893877456,14.0284,69.1148,94.9506,-0.354992210865021,53.261275610573,17682454.0,63.0871268249117,8.66821236299871,5.940171252720432,1.0389267291067765,5.924255797414532
ECU,Ecuador,2022,19447137620.1141,242567815152.3012,108859360917.986,2.79839634895325,8150680.0,22808833.153486278,185.9547062355778,3.648848265812621,5.868423548622759,294.0,1.0254119624601004,1.009033056697912,1.0162322786686382,0.759467924339618,52.3799487703168,6107.49495006543,13.5357543693328,15.1129,69.7181,98.1309,-0.620780825614929,61.880792818786,17823897.0,63.0901835932266,8.717271976290036,5.68697535633982,1.0290465205905441,5.940171252720432
ECU,Ecuador,2023,19490827589.5174,249930251984.20352,111023744250.546,2.82538056373596,8109647.0,22912839.012559637,187.12335385591257,0.6284582111378612,1.9882381398423243,409.0,0.9898900034235547,0.986963256960884,1.0029654056947195,0.39702767894988,54.4947251674632,6174.81822806637,13.5836201122079,16.0679,72.6943,101.032,-0.957790791988373,56.9977535649091,17980083.0,63.1307729554263,8.728234724312523,6.016157159698354,1.0386430683523347,5.68697535633982
ECU,Ecuador,2024,18750643458.9189,256184382843.91223,108801876280.216,,8241675.999999999,,,0.0,-2.001254763409832,453.0,,,,0.355365031150455,56.1805159157774,5999.39391066593,13.2902251212758,16.0679,77.1727,101.032,-0.957790791988373,57.2031395531255,18135478.0,63.2376932397602,8.699413728218833,6.118097198041348,,6.016157159698354
GTM,Guatemala,2016,8871615655.22218,159489079027.76712,63851286764.0999,1.8880295753479,6474584.0,12224206.080074307,189.46124656452645,-0.7005361810351607,2.6778027762330847,2.0,1.0191306123185713,1.0525926700244226,0.9682098701057125,1.28045862124744,35.7028467505685,3924.77894837098,10.4403519389388,3.11026,34.5093,112.267,-1.03206479549408,46.3727344722496,16268760.0,53.6609232857043,8.275065309744166,1.0986122886681098,0.6355337325094609,
GTM,Guatemala,2017,9233978902.75537,160748603979.13412,65817811430.0879,1.90988659858704,6687966.0,12773256.635205772,189.27613054940284,-0.09770653285582354,3.0798512694871327,10.0,1.0115685600186857,1.0326768940706512,0.9795595949002405,1.39328931381397,35.1676232731098,3972.74057836068,10.5728190519411,3.2051,37.9,120.638,-1.07728862762451,46.0694033463258,16567357.0,53.7994723140017,8.28721145752381,2.3978952727983707,0.6470438678284054,1.0986122886681098
GTM,Guatemala,2018,9646774403.86502,162357948184.04242,68060140995.097,1.93199682235718,6915542.0,13360805.168877617,189.42438691563547,0.07832808384358181,3.4068734834656667,6.0,1.0134026048051699,1.0600384015313844,0.9560055591770618,1.25790065429015,35.0489070448464,4040.2121371198,11.1202600459909,3.3126949999999997,41.5,121.5,-1.0757360458374,47.0116852699223,16845685.0,53.845962303542,8.304052478764707,1.9459101490553132,0.6585540910463132,2.3978952727983707
GTM,Guatemala,2019,10493962166.1269,164734012940.9672,70794727937.1204,1.9543628692627,7104989.0,13885726.688119922,191.18647742192283,0.9302342401520614,4.017897850403229,15.0,1.0159629321352608,1.0547420047060427,0.9632335941891403,1.51707073546928,34.0772266375075,4139.12203836307,11.1070027458915,3.42029,44.401,122.044,-1.10042715072632,45.5167341512863,17103803.0,54.1882267267974,8.328238976301511,2.772588722239781,0.6700642422456654,1.9459101490553132
GTM,Guatemala,2020,10022110504.6107,166519422798.5295,69530651433.0831,1.97698783874512,7173905.5,14182723.92980673,184.5099590031026,-3.49214992025092,-1.785551750633263,12.0,0.9716139965531999,1.0907964624473523,0.8907381257666072,1.29230382378627,35.850727668634,4005.83911593999,11.4719698943082,3.52589,47.5123,117.476,-1.10039258003235,41.1407594507716,17357325.0,54.5483167911628,8.295508354645456,2.5649493574615367,0.6815743928013861,2.772588722239781
GTM,Guatemala,2021,12011024174.6215,170204475833.22452,75122100458.9218,1.98757970333099,7242822.0,14395686.002039168,195.9191299026338,6.183498690896871,8.041703781849296,10.0,1.0566241023754264,1.0226987435245365,1.0331723873385945,4.19448571319716,35.6614893229197,4268.62858565412,11.2203667881749,3.47754,50.8416,125.719,-1.11025655269623,49.2611494576228,17598650.0,54.9047071553758,8.359047880315273,2.3978952727983707,0.6869176690471747,2.5649493574615367
GTM,Guatemala,2022,12527263760.5357,174221515802.099,78265598404.1417,1.99822843074799,6952417.0,13892517.31181565,207.1942357847785,5.754979561081197,4.184518172436902,4.0,1.0168541079537319,1.0,1.0168541079537319,1.51615526851124,36.5948407687129,4385.14891178047,11.4856903862176,5.02439,55.4086,115.156,-1.12746357917786,54.4310384820058,17847877.0,55.2581228215265,8.385978863586683,1.6094379124341003,0.692261003394918,2.3978952727983707
GTM,Guatemala,2023,13519321716.9963,179029761728.99036,81030845277.9723,2.0405638217926,7793895.0,15903940.167850235,194.60252048590942,-6.077251739738854,3.5331575177533825,31.0,1.0012557391844408,1.0,1.0012557391844408,1.58123029170621,37.1320996600478,4470.70728455461,11.2417426602033,5.08083,56.0535,113.709,-1.07527709007263,48.2970707467356,18124838.0,55.6082319565539,8.405301904297541,3.4657359027997265,0.7132261529009822,1.6094379124341003
GTM,Guatemala,2024,14168887453.5524,184247161096.09323,83989981406.9695,,7582613.0,,,0.0,3.651863828948132,20.0,,,,1.63251851384265,36.7834860946181,4563.09590652717,10.8985066359124,5.08083,56.0535,113.709,-1.07527709007263,47.344196760267,18406359.0,55.9547027274763,8.425756599011839,3.044522437723423,,3.4657359027997265
HND,Honduras,2016,4602812412.72011,91742894969.33047,21796529142.7732,2.30675411224365,3513879.0,8105654.833176605,102.51200302754475,1.9380319103550425,3.892972197264255,1.0,1.0387429574502138,1.0749345512505315,0.9663313512825371,5.28156973350556,57.8354023642267,2315.72983058198,14.1139360855006,2.34145,29.5282,83.2181,-1.1369264125824,99.8157169505924,9412380.0,54.8868414578857,7.747480178426329,0.6931471805599453,0.8358413901751235,
HND,Honduras,2017,5117004378.96624,92272754599.8302,22852116284.6356,2.34952306747437,3667285.0,8616370.702502746,103.08366747885098,0.5576561128677104,4.84291391050391,2.0,1.0424087241010593,1.0758602820109433,0.9689071541451851,4.10592046689605,57.7901974979755,2383.37398439714,13.4984164607115,2.48527,31.7358,85.8717,-1.06041383743286,101.813111079622,9588137.0,55.3877322339915,7.776272403264893,1.0986122886681098,0.8542123575480209,0.6931471805599453
HND,Honduras,2018,5489458950.85325,93148575820.69194,23730778960.5382,2.39308500289917,3918774.0,9377959.289151192,100.97872769475656,-2.041972152888605,3.84499476966762,6.0,1.028686014185269,1.065077893563706,0.9658317202916763,5.99386120691106,62.8149597149301,2430.13503657762,13.4622514861767,3.63393,36.0401,77.7101,-1.05719459056854,103.551162215452,9765210.0,55.8852577716247,7.7957021053986795,1.9459101490553132,0.8725833297743313,1.0986122886681098
HND,Honduras,2019,5325686106.80901,93816833136.46634,24338200129.3672,2.43745470046997,3833404.0,9343748.598600384,103.55031983744483,2.5466672054551998,2.5596343459229676,16.0,1.0182910205589013,1.0476586599387578,0.971968313246632,3.83846408231678,64.4630328325205,2447.61649282181,13.879034545863,3.9259,39.3884,76.0268,-1.0414981842041,99.4599779937589,9943633.0,56.3791561389766,7.802869969930534,2.833213344056216,0.8909543392945962,1.9459101490553132
HND,Honduras,2020,3903508506.00196,93029499985.64497,22156260473.8169,2.48264694213867,3658875.0,9083694.830417627,96.29607232768639,-7.005528829989416,-8.965082232673016,71.0,0.9180537024370893,1.0306662259987731,0.8907381257666069,1.0106822391556,71.2304636812084,2189.43168668222,15.6611069089394,3.92223,45.2483,68.7836,-1.01033341884613,88.0008563836292,10119640.0,56.8691654042685,7.691397285335537,4.276666119016055,0.9093253063792859,2.833213344056216
HND,Honduras,2021,5521562016.27558,93899587002.63829,24940257609.6892,2.51610469818115,3719525.0,9358714.327502243,105.96882584582526,10.044805862095195,12.565284377128005,22.0,1.114918900306863,1.0756170628533488,1.0365388750428113,2.84361329738544,67.7270471861986,2423.76634916911,15.6740308613565,4.09584,51.9516,73.4772,-1.08797383308411,103.372643459918,10289877.0,57.3550236357547,7.793077951936529,3.1354942159291497,0.922711950921982,4.276666119016055
HND,Honduras,2022,5667217873.03185,94871825525.53822,25973672631.7766,2.55060124397278,3635076.0,9271629.367535597,110.63279432664766,4.401264658351534,4.1435619401377854,35.0,1.0311864559694772,1.0151633542810918,1.015783766839902,2.41292398026651,70.0841626239484,2482.22384904714,14.2760938647873,4.4098,56.3896,75.8551,-1.0175416469574,112.698524913966,10463872.0,57.8364689017254,7.81691015067728,3.58351893845611,0.9363291133282491,3.1354942159291497
HND,Honduras,2023,6303672947.62723,96431907196.88853,26902451582.3921,2.57758903503418,3690514.0,9512628.420040132,112.05190579704048,1.282722251598245,3.575847604544058,38.0,1.0189814068020462,1.017407765847455,1.0015467160831828,3.16136364280263,75.6308247756834,2527.27366333188,14.9293299388294,4.36213,58.2789,74.4148,-1.09500813484192,98.7919798336365,10644851.0,58.3132392705102,7.834896397263408,3.6635616461296463,0.9468544794876158,3.58351893845611
HND,Honduras,2024,6691777763.90763,98302089600.95172,27858556649.7637,,3790889.0,,,0.0,3.5539700329667134,33.0,,,,3.52903749551745,78.22344042274,2573.37159995648,15.5273902270023,4.36213,58.2789,74.4148,-1.09500813484192,91.1101585856976,10825703.0,58.7850728104829,7.852972224689558,3.5263605246161616,,3.6635616461296463
MEX,Mexico,2016,282626231215.759,4358333471508.38,1234800030119.7,2.71644639968872,50863634.0,138168335.45438474,237.99560107607178,-0.607062255791635,1.7724932384541647,949.0,1.0012121677713877,1.0421794372015365,0.9606907716965187,3.49768027047347,32.9508423866166,10100.5021214015,11.5736804911904,13.0256,59.5404,91.3942,-0.579800665378571,75.6903034088551,122251351.0,77.4405087351486,9.220340416583849,6.856461984594587,0.9993245554283284,
MEX,Mexico,2017,281086482970.96,4421503280903.921,1257912134612.3,2.73650026321411,51680279.0,141423097.08647865,237.60884326774752,-0.16250628439163917,1.8717285332718658,909.0,1.0037434183991707,1.003281337249858,1.000460569864261,2.78307493352174,34.3431256723362,10193.7727193457,11.2156675514112,13.7767,53.0318,92.6494,-0.584648728370667,76.9521260407254,123400057.0,77.7206924598541,9.22953229511933,6.813444599510896,1.0066798277882407,6.856461984594587
MEX,Mexico,2018,282861872979.039,4483289989837.764,1282719194577.95,2.75670194625855,53161791.0,146551212.71629027,235.60233044655553,-0.8444604980173076,1.9720820940562378,1147.0,1.0046037693097385,1.0513888610557973,0.955501628865387,3.01417850463095,33.6152178137641,10296.8690928534,11.256296772473,14.7374,56.6596,96.4612,-0.641221523284912,80.2126616568975,124573711.0,78.0271223924494,9.239595156441375,7.045776576879511,1.0140350182028466,6.813444599510896
MEX,Mexico,2019,270329674204.339,4529455164550.215,1277682078094.17,2.7770528793335,54614549.0,151667490.55395052,228.67916066532817,-2.938498005561041,-0.3926905050670393,1318.0,0.9814724006866649,0.9677657236286084,1.0141632181460858,2.29651449578107,35.5851864870933,10159.4448364319,11.1079031013032,15.3885,69.6321,97.0359,-0.657918453216553,77.4619722571128,125762982.0,78.355984332992,9.226159077556066,7.1846291527173145,1.0213902500351577,7.045776576879511
MEX,Mexico,2020,223928227796.761,4526910634119.465,1170944075446.26,2.79755401611328,51420181.0,143850733.86582178,216.9514854103387,-5.128440746794983,-8.354034581679636,1344.0,0.9741504333288521,1.0634094532652842,0.9160633567227043,2.81338849125769,36.9325897608776,9234.64362317923,12.1968302781894,17.7521,71.4902,96.9237,-0.642182171344757,76.8545557056016,126799054.0,78.677960602824,9.130717302086811,7.20414929203594,1.0287454697264797,7.1846291527173145
MEX,Mexico,2021,247412238552.482,4547977340965.974,1241768434200.36,2.81556797027588,54172811.0,152527231.51140887,221.12019651794148,1.9214946142074751,6.048483462125054,1448.0,1.0008005888211424,0.9768267405499983,1.0245425798413808,2.70547578986932,35.0570605505008,9728.05680032556,11.4047335559142,19.2797,75.6265,99.0948,-0.807996511459351,83.0692976357895,127648148.0,78.9324007418057,9.182769443038158,7.278628942320682,1.0351640068794488,7.20414929203594
MEX,Mexico,2022,265916924961.647,4586495398879.322,1287835026749.81,2.83388257026672,58314144.0,165255436.28162363,217.0404371038968,-1.8450415105856877,3.70975709163639,1232.0,0.9984117773586602,0.9810295527926371,1.0177183495813578,2.6714140927358,34.248769611067,10013.2479236143,11.1310457406985,20.2861,78.6322,105.713,-0.869425058364868,88.7984855867186,128613117.0,79.199683215791,9.21166428757448,7.117205503164344,1.041647704371432,7.278628942320682
MEX,Mexico,2023,310210602418.206,4667381231353.562,1331023107619.63,2.85250401496887,59810052.0,170608413.4654969,218.3783900820216,0.616453319011856,3.353541406527527,1360.0,1.0144604686633085,1.0389263089455927,0.9764508415355131,1.70739186154278,33.1534200996483,10259.1766616403,11.1313196484459,20.0882,81.1832,111.562,-0.806393921375275,73.5788616365245,129739759.0,79.4734935748046,9.235927868101285,7.215975002651466,1.048197210279438,7.117205503164344
MEX,Mexico,2024,320646569495.968,4754658739281.851,1350022500028.81,,60336446.0,,,0.0,1.4274276908053274,1448.0,,,,2.44924957519445,34.58590401101,10316.4611902215,11.2115184707798,20.0882,81.1832,111.562,-0.806393921375275,74.5889079825143,130861007.0,79.7538805976118,9.241496072304914,7.278628942320682,,7.215975002651466
NIC,Nicaragua,2016,3785877947.74066,34204855756.447826,13338803114.2245,2.21922636032105,2668628.0,5922289.6034908425,108.65954410034962,1.5176205161492318,4.563147395250322,2.0,0.9840797124027867,1.0151756376793564,0.969368920881855,7.44462628012218,38.5800324214677,2140.14405941606,14.4608322130013,2.84026,24.5718,124.273,-0.656879246234894,93.8137278130087,6232666.0,58.0043880782023,7.668628423234317,1.0986122886681098,0.7971586488068426,
NIC,Nicaragua,2017,3863646644.883,36358259613.50844,13956550774.5717,2.24137854576111,2668628.0,5981405.54581738,110.57193449418544,1.759983818880828,4.631207575801399,1.0,0.9944779124570656,1.0250088439210039,0.9702139824012179,7.51057620596971,42.7141595154233,2209.63273423213,14.4104462520195,3.32673,30.4,129.506,-0.660670220851898,96.3805864351182,6316231.0,58.1892567408822,7.700581597096402,0.6931471805599453,0.8070910987871387,1.0986122886681098
NIC,Nicaragua,2018,3013885959.53833,37554232592.371346,13487142194.6088,2.26375198364258,2871355.0,6500035.57699204,100.09078543474457,-9.479032005171284,-3.3633566598571196,0.0,0.9269199018891423,0.9740867789845769,0.9515783623050474,6.43060058137235,39.8570584770868,2107.3396261623,14.8026116933585,3.00642,33.913,116.272,-1.07846295833588,93.9847404925404,6400080.0,58.3683858659405,7.653181590260366,0.0,0.81702360647908,0.6931471805599453
NIC,Nicaragua,2019,2186093662.68163,37862614625.43441,13096437236.4148,2.28634881973267,2916688.0,6668566.166328442,95.3143638291777,-4.772089243600675,-2.8968698672886872,2.0,0.9601823717935438,1.0110555171817268,0.9496831335929112,3.96093444094211,32.2173134465347,2019.91518620044,15.2130925728858,3.35641,37.8319,89.2773,-1.20158541202545,94.0422159246213,6483657.0,58.5405671448072,7.610810802484285,1.0986122886681098,0.8269561432913645,0.0
NIC,Nicaragua,2020,2393188297.76413,38362672191.92682,12803529948.2066,2.30917096138001,2940072.0,6789128.88676645,91.68166443354566,-3.8112822136048163,-2.2365417626235673,3.0,0.9645079898268566,1.1027130007748889,0.8746681948513221,5.86574902695673,29.7928204469316,1950.19181218473,15.0817033768448,4.42253,42.2037,90.8141,-1.19874393939972,88.6381231228968,6565267.0,58.7045922689128,7.575683011943189,1.3862943611198906,0.8368885689393659,1.0986122886681098
NIC,Nicaragua,2021,3222077976.63052,39666616558.961,14142060836.745,2.34018325805664,3032996.0,7097766.460952758,97.23772450848206,6.060164929666656,10.454389484408466,3.0,1.0673199893662144,1.0120379340492847,1.054624489317055,7.36996621393819,28.0130754323242,2128.30881395452,15.4655261086513,4.5138,47.0806,93.8165,-1.36633682250977,106.20739081994,6644741.0,58.8592529296875,7.6630829592722725,1.3862943611198906,0.8502292417119391,1.3862943611198906
NIC,Nicaragua,2022,3095023796.38029,40778309527.393234,14644146345.7189,2.37221097946167,3108200.0,7373306.166362762,97.28219474298538,0.0457335203267073,3.5502994561396717,2.0,1.0060969454683124,1.001216841653445,1.0048741727184773,8.23239650343154,29.6997624213015,2175.73899144405,13.933777682316,5.00782,49.1307,104.278,-1.3109118938446,115.454678712865,6730654.0,58.9954376220703,7.685123651996499,1.0986122886681098,0.8638224229901825,1.3862943611198906
NIC,Nicaragua,2023,3498411246.19779,42237805297.22136,15292551634.5755,2.40529561042786,3183098.0,7656291.6469617,97.92024258316381,0.655873196389245,4.42774384760336,1.0,1.0081083727343878,1.0087622306742705,0.9993518215492212,6.25581189724963,30.0090035145774,2241.12235476653,12.8951938413098,5.43031,58.2314,105.843,-1.27818691730499,105.003097611103,6823613.0,59.1250953674316,7.714732070599887,0.6931471805599453,0.8776728109431214,1.0986122886681098
NIC,Nicaragua,2024,4102748252.93324,44228663285.29353,15841222424.9421,,3253536.0,,,0.0,3.5878302292345454,1.0,,,,6.86656428120852,29.7326694461408,2290.47162505995,12.262104314813,5.43031,58.2314,105.843,-1.27818691730499,98.5258377100159,6916140.0,59.2628402709961,7.736513025151374,0.6931471805599453,,0.6931471805599453
PAN,Panama,2016,22335291410.6831,149704653752.11322,58317491742.8782,2.84179306030273,1770784.0,5032201.68249511,315.00957593767896,-1.1164023117232191,4.571966963079777,8.0,0.9408558702300369,0.9795553833753504,0.9604927768229268,8.78226076869208,84.1908718346007,14474.124340577,10.5122480412502,10.6707,54.0,127.616,0.0336839631199837,84.3959718486228,4029086.0,65.5971555296656,9.580117806005244,2.1972245773362196,1.0444352122112306,
PAN,Panama,2017,24107037496.6688,166326458561.17633,61667283149.9355,2.8571937084198,1785750.0,5102233.6648106575,318.1809121755167,1.0067428040553272,5.744059469886897,13.0,0.9558987011876199,0.9555018801713607,1.0004153011359727,6.34573158684694,84.4380104002795,15045.545619615,10.901052607274,10.7635,59.9506,128.826,0.0075527080334723,84.0475372059131,4098707.0,65.6577712475758,9.618837254250025,2.6390573296152584,1.0498399222872261,2.1972245773362196
PAN,Panama,2018,24379391409.0966,182389527042.21408,64083529457.2571,2.87267804145813,1867483.0,5364677.406896353,309.8796888721916,-2.608963324219127,3.9181980847880604,19.0,0.9494704117578164,0.9941758464120098,0.9550326687018843,6.3940456399755,83.9514799603358,15375.6434854475,10.9797047197199,12.9616,61.8055,137.298,-0.159112378954887,86.1309615270001,4167860.0,65.7099285144924,9.640539944510952,2.995732273553991,1.0552447101805411,2.6390573296152584
PAN,Panama,2019,24041884899.6551,197311935589.75845,66072084910.0035,2.8882462978363,1919877.0,5545077.637551063,304.21062338254495,-1.8294408098443737,3.1030679327248123,19.0,0.9604496148803029,0.9818722320083225,0.978181868852527,6.7135041995988,83.3265567540138,15602.5420714581,11.1248445479389,12.6486,63.6284,137.57,-0.191898912191391,80.4286505707227,4234700.0,65.752985396379,9.655189133260778,2.995732273553991,1.0606495005784902,2.995732273553991
PAN,Panama,2020,12556486257.6966,200002825067.9671,54297226728.12,2.90389895439148,1631691.0,4738265.7887899885,275.5893184031081,-9.408384447983442,-17.821229945932515,19.0,0.9036999811822434,0.959480249826889,0.9418640783333377,-2.85980025111741,100.153891512579,12647.0826553801,14.7376302795166,13.8347,70.0097,142.283,-0.284955024719238,68.7004234799646,4293261.0,65.7862999591993,9.4451818474307,2.995732273553991,1.0660543010374401,2.995732273553991
PAN,Panama,2021,16469302509.9766,206471986324.54532,63238418849.185,2.92414712905884,1743272.0,5097583.813968662,302.6862977059865,9.83237647231423,16.467124860420235,21.0,1.0825760073481234,1.1009028531625094,0.9833528946157789,2.71982266254139,100.153891512579,14552.9401400295,13.7437085434751,14.8381,77.031,147.9,-0.269385784864426,80.1334636057057,4345405.0,65.8092302689169,9.585548323665638,3.091042453358316,1.0730028583572186,2.995732273553991
PAN,Panama,2022,19855676783.9705,216004063792.28854,70219021768.6549,2.94474864006043,1966558.0,5791018.996099959,304.51056081204155,0.6026910104226291,11.038547526176611,39.0,0.9774243582644561,0.9736768023130814,1.0038488705312398,3.2250848191713,100.153891512579,15956.0653932059,12.7631580189509,16.3861,77.7041,152.062,-0.359851568937302,93.4752688168442,4400773.0,65.8211343914956,9.67759431136272,3.6888794541139363,1.0800234620383058,3.091042453358316
PAN,Panama,2023,23459524396.7392,228663384999.4133,75251148212.8876,2.96571135520935,1937367.0,5745671.311107873,321.53096607085166,5.589430203478529,7.166329460999399,26.0,1.0801213923448232,1.1383627581492186,0.948837604368676,2.84826789984183,100.153891512579,16877.1508423953,12.2638661007732,18.1341,68.5485,156.587,-0.3459812104702,88.3489105288611,4458759.0,65.8601271176084,9.733715964945864,3.295836866004329,1.087116921114018,3.6888794541139363
PAN,Panama,2024,24017510989.9946,241247726739.43723,77318963569.7031,,1923546.0,,,0.0,2.747885455469179,28.0,,,,3.74510335231647,,17122.720655567,12.4030425653969,18.1341,68.5485,156.587,-0.3459812104702,83.6737787798304,4515577.0,65.9958447685488,9.748161553866934,3.367295829986474,,3.295836866004329
PER,Peru,2016,41866267077.4518,411679207327.49384,197306492869.139,2.78532600402832,17304333.0,48198208.68726539,172.21686021050084,0.07909013655178487,3.953318715207388,87.0,0.9829647059516022,1.017212889395536,0.9663313512825372,3.54628188735842,42.8090253456419,6392.25474941014,13.1636888035228,6.87076,45.4617,119.655,-0.496036291122437,45.3888411964154,30866494.0,81.4192362241943,8.762842341065296,4.477336814478207,1.02436492363033,
PER,Peru,2017,42405374278.0319,433500621239.15106,202276318741.548,2.80294895172119,17479817.0,48995034.73642824,171.5535827403069,-0.38514084473681987,2.518835442331424,122.0,0.9735827549772633,1.0048256438318934,0.9689071541451851,3.5133314939664,42.4146143080756,6457.41940254721,13.2122751962604,7.37508,50.4504,124.233,-0.523281574249268,47.5135503619971,31324637.0,82.1931650502403,8.772985043676032,4.812184355372417,1.0306720600015375,4.477336814478207
PER,Peru,2018,44421755679.0842,456247345856.2777,210305376512.78,2.82068347930908,17792099.0,50185879.7115316,172.48536456527683,0.5431433200555391,3.9693513413653125,158.0,0.9878584238495747,1.022805943411391,0.9658317202916763,2.63824619479376,43.9039424432995,6593.14437459526,13.0774424949562,8.09511,55.0543,132.157,-0.56674337387085,48.631470171736,31897584.0,82.6854929960921,8.793785657037539,5.0689042022202315,1.0369792241328293,4.812184355372417
PER,Peru,2019,45685570534.0754,479120549097.5392,215017545590.315,2.83853006362915,18049074.0,51232839.16966724,171.04553642247296,-0.8347538044359504,2.2406317687501787,217.0,0.9735966652030384,1.0016753138288712,0.9719683132466318,2.09128983397663,44.7242368945336,6626.26083494969,13.2443725852511,7.38779,59.9505,122.79,-0.520058035850525,46.9435053754409,32449303.0,83.1033003087105,8.798795947456263,5.384495062789089,1.0432863349515058,5.0689042022202315
PER,Peru,2020,38377882077.0501,493542403719.71234,191509018299.917,2.85648965835571,15736870.0,44952206.409888215,164.14872215457177,-4.032150976957649,-10.933306501037887,289.0,0.8646406625632063,0.9707013066484155,0.8907381257666073,0.329387076302566,55.3124099083207,5831.83024758521,15.8181030380089,8.41187,65.2518,119.854,-0.382843524217606,44.245967197744,32838579.0,83.5267437189637,8.671086166197867,5.66988092298052,1.0495934787857373,5.384495062789089
PER,Peru,2021,50914759791.0989,519780043324.82556,217099648514.382,2.83546948432922,17758723.0,50354317.14715546,169.74555005513363,3.409607962279204,13.362624090312147,355.0,1.0755631161620887,1.0389555691152323,1.0352349495349749,3.15570902335973,47.1314277768001,6547.84718181776,13.7498135562536,9.05771,71.1078,129.994,-0.532514691352844,55.427249365522,33155882.0,83.9480118272361,8.786891600072346,5.87493073085203,1.042207526407059,5.66988092298052
