iso3,country,year,rank,n_ranked,rank_pct,score_raw,score_100,score_scale,panel_a,panel_b,latam_panel,country_source,source_file,source_sheet
RUS,Russia,2020,33,172,0.1871345029239766,60.847,60.847,0-100,0,0,0,Russian Federation,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
RUS,Russia,2021,38,160,0.23270440251572327,61.93369511,61.93369511,0-100,0,0,0,Russian Federation,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
RUS,Russia,2022,40,181,0.21666666666666667,61.48426081,61.48426081,0-100,0,0,0,Russian Federation,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
RUS,Russia,2023,38,193,0.19270833333333334,62.92297762,62.92297762,0-100,0,0,0,Russian Federation,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
RUS,Russia,2024,39,188,0.20320855614973263,64.71707681,64.71707681,0-100,0,0,0,Russian Federation,2024-GAIRI-data.xlsx,Ranking
RUS,Russia,2025,49,195,0.24742268041237114,59.57,59.57,0-100,0,0,0,Russian Federation,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
RWA,Rwanda,2019,99,194,0.5077720207253886,3.973135096571429,39.73135096571429,0-10,0,0,0,Rwanda,SHARED_-2019-Index-data-for-report.xlsx,Rankings
RWA,Rwanda,2020,87,172,0.5029239766081871,39.567,39.567,0-100,0,0,0,Rwanda,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
RWA,Rwanda,2021,112,160,0.6981132075471698,35.15812223,35.15812223,0-100,0,0,0,Rwanda,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
RWA,Rwanda,2022,93,181,0.5111111111111111,40.20366886,40.20366886,0-100,0,0,0,Rwanda,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
RWA,Rwanda,2023,84,193,0.4322916666666667,45.38673728,45.38673728,0-100,0,0,0,Rwanda,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
RWA,Rwanda,2024,78,188,0.4117647058823529,51.25257164,51.25257164,0-100,0,0,0,Rwanda,2024-GAIRI-data.xlsx,Ranking
RWA,Rwanda,2025,74,195,0.37628865979381443,48.54,48.54,0-100,0,0,0,Rwanda,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SAU,Saudi Arabia,2019,78,194,0.39896373056994816,4.778587153252307,47.78587153252307,0-10,0,0,0,Saudi Arabia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SAU,Saudi Arabia,2020,38,172,0.21637426900584794,56.226,56.226,0-100,0,0,0,Saudi Arabia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SAU,Saudi Arabia,2021,34,160,0.20754716981132076,63.41823204,63.41823204,0-100,0,0,0,Saudi Arabia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SAU,Saudi Arabia,2022,39,181,0.2111111111111111,61.96247066,61.96247066,0-100,0,0,0,Saudi Arabia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SAU,Saudi Arabia,2023,29,193,0.14583333333333334,67.04188134,67.04188134,0-100,0,0,0,Saudi Arabia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SAU,Saudi Arabia,2024,22,188,0.11229946524064172,72.35591144,72.35591144,0-100,0,0,0,Saudi Arabia,2024-GAIRI-data.xlsx,Ranking
SAU,Saudi Arabia,2025,15,195,0.07216494845360824,71.57,71.57,0-100,0,0,0,Saudi Arabia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SDN,Sudan,2019,187,194,0.9637305699481865,0.3922,3.9219999999999997,0-10,0,0,0,Sudan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SDN,Sudan,2020,158,172,0.9181286549707602,26.354,26.354,0-100,0,0,0,Sudan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SDN,Sudan,2021,151,160,0.9433962264150944,25.91396992,25.91396992,0-100,0,0,0,Sudan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SDN,Sudan,2022,169,181,0.9333333333333333,22.5547595,22.5547595,0-100,0,0,0,Sudan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SDN,Sudan,2023,177,193,0.9166666666666666,24.51062958,24.51062958,0-100,0,0,0,Sudan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SDN,Sudan,2024,176,188,0.9358288770053476,24.62888147,24.62888147,0-100,0,0,0,Sudan,2024-GAIRI-data.xlsx,Ranking
SDN,Sudan,2025,186,195,0.9536082474226805,16.21,16.21,0-100,0,0,0,Sudan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SEN,Senegal,2019,93,194,0.47668393782383417,4.235050045571429,42.35050045571428,0-10,0,0,0,Senegal,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SEN,Senegal,2020,97,172,0.5614035087719298,36.936,36.936,0-100,0,0,0,Senegal,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SEN,Senegal,2021,108,160,0.6729559748427673,36.33866393,36.33866393,0-100,0,0,0,Senegal,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SEN,Senegal,2022,116,181,0.6388888888888888,34.51097098,34.51097098,0-100,0,0,0,Senegal,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SEN,Senegal,2023,91,193,0.46875,42.58345092,42.58345092,0-100,0,0,0,Senegal,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SEN,Senegal,2024,83,188,0.4385026737967914,46.10767554,46.10767554,0-100,0,0,0,Senegal,2024-GAIRI-data.xlsx,Ranking
SEN,Senegal,2025,96,195,0.4896907216494845,40.64,40.64,0-100,0,0,0,Senegal,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SGP,Singapore,2019,1,194,0.0,9.186142187415337,91.86142187415336,0-10,0,0,0,Singapore,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SGP,Singapore,2020,6,172,0.029239766081871343,78.704,78.704,0-100,0,0,0,Singapore,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SGP,Singapore,2021,2,160,0.006289308176100629,82.45681323,82.45681323,0-100,0,0,0,Singapore,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SGP,Singapore,2022,2,181,0.005555555555555556,84.1162602,84.1162602,0-100,0,0,0,Singapore,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SGP,Singapore,2023,2,193,0.005208333333333333,81.97096482,81.97096482,0-100,0,0,0,Singapore,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SGP,Singapore,2024,2,188,0.0053475935828877,84.24944106,84.24944106,0-100,0,0,0,Singapore,2024-GAIRI-data.xlsx,Ranking
SGP,Singapore,2025,7,195,0.030927835051546393,76.42,76.42,0-100,0,0,0,Singapore,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SLB,Solomon Islands,2019,181,194,0.9326424870466321,0.5247,5.247000000000001,0-10,0,0,0,Solomon Islands,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SLB,Solomon Islands,2020,163,172,0.9473684210526315,24.821,24.821,0-100,0,0,0,Solomon Islands,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SLB,Solomon Islands,2022,140,181,0.7722222222222223,30.57767234,30.57767234,0-100,0,0,0,Solomon Islands,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SLB,Solomon Islands,2023,161,193,0.8333333333333334,29.08793384,29.08793384,0-100,0,0,0,Solomon Islands,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SLB,Solomon Islands,2024,152,188,0.8074866310160428,32.7081543,32.7081543,0-100,0,0,0,Solomon Islands,2024-GAIRI-data.xlsx,Ranking
SLB,Solomon Islands,2025,162,195,0.8298969072164949,22.28,22.28,0-100,0,0,0,Solomon Islands,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SLE,Sierra Leone,2019,160,194,0.8238341968911918,1.344042857142857,13.440428571428571,0-10,0,0,0,Sierra Leone,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SLE,Sierra Leone,2020,157,172,0.9122807017543859,26.452,26.452,0-100,0,0,0,Sierra Leone,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SLE,Sierra Leone,2021,143,160,0.8930817610062893,29.39077071,29.39077071,0-100,0,0,0,Sierra Leone,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SLE,Sierra Leone,2022,164,181,0.9055555555555556,24.49171892,24.49171892,0-100,0,0,0,Sierra Leone,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SLE,Sierra Leone,2023,175,193,0.90625,24.82502865,24.82502865,0-100,0,0,0,Sierra Leone,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SLE,Sierra Leone,2024,173,188,0.9197860962566845,25.33586896,25.33586896,0-100,0,0,0,Sierra Leone,2024-GAIRI-data.xlsx,Ranking
SLE,Sierra Leone,2025,175,195,0.8969072164948454,19.68,19.68,0-100,0,0,0,Sierra Leone,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SLV,El Salvador,2019,85,194,0.43523316062176165,4.565811593857143,45.65811593857143,0-10,0,1,1,El Salvador,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SLV,El Salvador,2020,148,172,0.8596491228070176,29.433,29.433,0-100,0,1,1,El Salvador,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SLV,El Salvador,2021,123,160,0.7672955974842768,32.41093072,32.41093072,0-100,0,1,1,El Salvador,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SLV,El Salvador,2022,135,181,0.7444444444444445,30.95748673,30.95748673,0-100,0,1,1,El Salvador,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SLV,El Salvador,2023,142,193,0.734375,32.57680248,32.57680248,0-100,0,1,1,El Salvador,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SLV,El Salvador,2024,145,188,0.7700534759358288,34.08661079,34.08661079,0-100,0,1,1,El Salvador,2024-GAIRI-data.xlsx,Ranking
SLV,El Salvador,2025,104,195,0.5309278350515464,38.88,38.88,0-100,0,1,1,El Salvador,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SMR,San Marino,2019,146,194,0.7512953367875648,2.0707,20.707,0-10,0,0,0,San Marino,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SMR,San Marino,2023,75,193,0.3854166666666667,48.08421492,48.08421492,0-100,0,0,0,San Marino,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SMR,San Marino,2024,75,188,0.39572192513368987,51.59379335,51.59379335,0-100,0,0,0,San Marino,2024-GAIRI-data.xlsx,Ranking
SMR,San Marino,2025,112,195,0.5721649484536082,35.89,35.89,0-100,0,0,0,San Marino,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SOM,Somalia,2019,194,194,1.0,0.16770000000000002,1.677,0-10,0,0,0,Somalia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SOM,Somalia,2023,183,193,0.9479166666666666,21.97865144,21.97865144,0-100,0,0,0,Somalia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SOM,Somalia,2024,174,188,0.9251336898395722,25.32030544,25.32030544,0-100,0,0,0,Somalia,2024-GAIRI-data.xlsx,Ranking
SOM,Somalia,2025,164,195,0.8402061855670103,21.82,21.82,0-100,0,0,0,Somalia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SRB,Serbia,2019,58,194,0.29533678756476683,5.364108240538021,53.64108240538022,0-10,0,0,0,Serbia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SRB,Serbia,2020,46,172,0.2631578947368421,53.431,53.431,0-100,0,0,0,Serbia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SRB,Serbia,2021,52,160,0.32075471698113206,55.9756157,55.9756157,0-100,0,0,0,Serbia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SRB,Serbia,2022,59,181,0.32222222222222224,52.96174925,52.96174925,0-100,0,0,0,Serbia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SRB,Serbia,2023,57,193,0.2916666666666667,55.57212047,55.57212047,0-100,0,0,0,Serbia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SRB,Serbia,2024,57,188,0.2994652406417112,58.48610163,58.48610163,0-100,0,0,0,Serbia,2024-GAIRI-data.xlsx,Ranking
SRB,Serbia,2025,40,195,0.20103092783505155,60.96,60.96,0-100,0,0,0,Serbia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SSD,South Sudan,2019,191,194,0.9844559585492227,0.23249999999999998,2.3249999999999997,0-10,0,0,0,South Sudan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SSD,South Sudan,2022,177,181,0.9777777777777777,19.45429849,19.45429849,0-100,0,0,0,South Sudan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SSD,South Sudan,2023,191,193,0.9895833333333334,18.25739575,18.25739575,0-100,0,0,0,South Sudan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SSD,South Sudan,2024,185,188,0.983957219251337,18.58058996,18.58058996,0-100,0,0,0,South Sudan,2024-GAIRI-data.xlsx,Ranking
SSD,South Sudan,2025,194,195,0.9948453608247423,12.2,12.2,0-100,0,0,0,South Sudan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
STP,Sao Tome and Principe,2019,157,194,0.8082901554404145,1.4813,14.813,0-10,0,0,0,Sao Tome and Principe,SHARED_-2019-Index-data-for-report.xlsx,Rankings
STP,Sao Tome and Principe,2022,156,181,0.8611111111111112,27.62111982,27.62111982,0-100,0,0,0,Sao Tome and Principe,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
STP,Sao Tome and Principe,2023,170,193,0.8802083333333334,26.86146681,26.86146681,0-100,0,0,0,Sao Tome and Principe,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
STP,Sao Tome and Principe,2024,160,188,0.8502673796791443,29.63431198,29.63431198,0-100,0,0,0,Sao Tome and Principe,2024-GAIRI-data.xlsx,Ranking
STP,Sao Tome and Principe,2025,180,195,0.9226804123711341,18.37,18.37,0-100,0,0,0,Sao Tome and Principe,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SUR,Suriname,2019,155,194,0.7979274611398963,1.7690000000000001,17.69,0-10,0,0,0,Suriname,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SUR,Suriname,2020,107,172,0.6198830409356725,35.456,35.456,0-100,0,0,0,Suriname,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SUR,Suriname,2021,97,160,0.6037735849056604,38.58378245,38.58378245,0-100,0,0,0,Suriname,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SUR,Suriname,2022,113,181,0.6222222222222222,35.10760082,35.10760082,0-100,0,0,0,Suriname,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SUR,Suriname,2023,124,193,0.640625,35.51765043,35.51765043,0-100,0,0,0,Suriname,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SUR,Suriname,2024,129,188,0.6844919786096256,36.87352519,36.87352519,0-100,0,0,0,Suriname,2024-GAIRI-data.xlsx,Ranking
SUR,Suriname,2025,181,195,0.9278350515463918,18.37,18.37,0-100,0,0,0,Suriname,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SVK,Slovakia,2019,45,194,0.22797927461139897,5.923371120092745,59.23371120092745,0-10,0,0,0,Slovakia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SVK,Slovakia,2020,34,172,0.19298245614035087,58.16,58.16,0-100,0,0,0,Slovakia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SVK,Slovakia,2021,39,160,0.2389937106918239,61.622784,61.622784,0-100,0,0,0,Slovakia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SVK,Slovakia,2022,64,181,0.35,51.22626911,51.22626911,0-100,0,0,0,Slovakia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SVK,Slovakia,2023,44,193,0.22395833333333334,60.73476979,60.73476979,0-100,0,0,0,Slovakia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SVK,Slovakia,2024,41,188,0.21390374331550802,63.69003612,63.69003612,0-100,0,0,0,Slovakia,2024-GAIRI-data.xlsx,Ranking
SVK,Slovakia,2025,73,195,0.3711340206185567,48.55,48.55,0-100,0,0,0,Slovakia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SVN,Slovenia,2019,38,194,0.19170984455958548,6.23247708851724,62.3247708851724,0-10,0,0,0,Slovenia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SVN,Slovenia,2020,39,172,0.2222222222222222,55.986,55.986,0-100,0,0,0,Slovenia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SVN,Slovenia,2021,31,160,0.18867924528301888,65.0527651,65.0527651,0-100,0,0,0,Slovenia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SVN,Slovenia,2022,41,181,0.2222222222222222,61.4463947,61.4463947,0-100,0,0,0,Slovenia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SVN,Slovenia,2023,39,193,0.19791666666666666,62.63475187,62.63475187,0-100,0,0,0,Slovenia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SVN,Slovenia,2024,37,188,0.1925133689839572,65.85327433,65.85327433,0-100,0,0,0,Slovenia,2024-GAIRI-data.xlsx,Ranking
SVN,Slovenia,2025,36,195,0.18041237113402062,62.71,62.71,0-100,0,0,0,Slovenia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SWE,Sweden,2019,6,194,0.025906735751295335,8.673980635735624,86.73980635735624,0-10,0,0,0,Sweden,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SWE,Sweden,2020,5,172,0.023391812865497075,78.772,78.772,0-100,0,0,0,Sweden,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SWE,Sweden,2021,6,160,0.031446540880503145,78.1646107,78.1646107,0-100,0,0,0,Sweden,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SWE,Sweden,2022,13,181,0.06666666666666667,73.05606154,73.05606154,0-100,0,0,0,Sweden,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SWE,Sweden,2023,14,193,0.06770833333333333,72.55428782,72.55428782,0-100,0,0,0,Sweden,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SWE,Sweden,2024,14,188,0.06951871657754011,75.40286681,75.40286681,0-100,0,0,0,Sweden,2024-GAIRI-data.xlsx,Ranking
SWE,Sweden,2025,23,195,0.1134020618556701,69.45,69.45,0-100,0,0,0,Sweden,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SWZ,Eswatini,2019,154,194,0.7927461139896373,1.8887394768571428,18.88739476857143,0-10,0,0,0,Eswatini,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SWZ,Eswatini,2020,152,172,0.8830409356725146,27.699,27.699,0-100,0,0,0,Eswatini,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SWZ,Eswatini,2021,140,160,0.8742138364779874,29.75608844,29.75608844,0-100,0,0,0,Eswatini,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SWZ,Eswatini,2022,161,181,0.8888888888888888,25.45708209,25.45708209,0-100,0,0,0,Eswatini,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SWZ,Eswatini,2023,169,193,0.875,27.05304403,27.05304403,0-100,0,0,0,Eswatini,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SWZ,Eswatini,2024,136,188,0.7219251336898396,36.2250206,36.2250206,0-100,0,0,0,Eswatini,2024-GAIRI-data.xlsx,Ranking
SWZ,Eswatini,2025,137,195,0.7010309278350515,27.7,27.7,0-100,0,0,0,Eswatini,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SYC,Seychelles,2019,90,194,0.46113989637305697,4.397194429714285,43.971944297142855,0-10,0,0,0,Seychelles,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SYC,Seychelles,2020,68,172,0.391812865497076,45.117,45.117,0-100,0,0,0,Seychelles,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SYC,Seychelles,2021,70,160,0.4339622641509434,47.47717158,47.47717158,0-100,0,0,0,Seychelles,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SYC,Seychelles,2022,94,181,0.5166666666666667,39.87192314,39.87192314,0-100,0,0,0,Seychelles,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SYC,Seychelles,2023,112,193,0.578125,38.10561952,38.10561952,0-100,0,0,0,Seychelles,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SYC,Seychelles,2024,87,188,0.45989304812834225,44.76984511,44.76984511,0-100,0,0,0,Seychelles,2024-GAIRI-data.xlsx,Ranking
SYC,Seychelles,2025,140,195,0.7164948453608248,27.24,27.24,0-100,0,0,0,Seychelles,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
SYR,Syria,2019,175,194,0.9015544041450777,0.6445,6.444999999999999,0-10,0,0,0,Syria,SHARED_-2019-Index-data-for-report.xlsx,Rankings
SYR,Syria,2020,171,172,0.9941520467836257,19.33,19.33,0-100,0,0,0,Syrian Arab Republic,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
SYR,Syria,2022,180,181,0.9944444444444445,16.04024825,16.04024825,0-100,0,0,0,Syrian Arab Republic,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
SYR,Syria,2023,192,193,0.9947916666666666,18.12073889,18.12073889,0-100,0,0,0,Syrian Arab Republic,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
SYR,Syria,2024,186,188,0.9893048128342246,16.94502678,16.94502678,0-100,0,0,0,Syrian Arab Republic,2024-GAIRI-data.xlsx,Ranking
SYR,Syria,2025,165,195,0.845360824742268,21.72,21.72,0-100,0,0,0,Syrian Arab Republic,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TCD,Chad,2019,128,194,0.6580310880829016,2.7122433774285715,27.122433774285714,0-10,0,0,0,Chad,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TCD,Chad,2020,165,172,0.9590643274853801,24.687,24.687,0-100,0,0,0,Chad,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TCD,Chad,2021,155,160,0.9685534591194969,24.00477702,24.00477702,0-100,0,0,0,Chad,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TCD,Chad,2022,172,181,0.95,20.57569578,20.57569578,0-100,0,0,0,Chad,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TCD,Chad,2023,180,193,0.9322916666666666,23.43794877,23.43794877,0-100,0,0,0,Chad,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TCD,Chad,2024,179,188,0.9518716577540107,22.65971835,22.65971835,0-100,0,0,0,Chad,2024-GAIRI-data.xlsx,Ranking
TCD,Chad,2025,182,195,0.9329896907216495,18.31,18.31,0-100,0,0,0,Chad,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TGO,Togo,2019,162,194,0.8341968911917098,1.1391999999999998,11.391999999999998,0-10,0,0,0,Togo,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TGO,Togo,2020,142,172,0.8245614035087719,30.318,30.318,0-100,0,0,0,Togo,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TGO,Togo,2021,122,160,0.7610062893081762,32.67579787,32.67579787,0-100,0,0,0,Togo,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TGO,Togo,2022,145,181,0.8,29.8249018,29.8249018,0-100,0,0,0,Togo,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TGO,Togo,2023,158,193,0.8177083333333334,29.685532,29.685532,0-100,0,0,0,Togo,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TGO,Togo,2024,157,188,0.8342245989304813,31.31565682,31.31565682,0-100,0,0,0,Togo,2024-GAIRI-data.xlsx,Ranking
TGO,Togo,2025,124,195,0.634020618556701,30.59,30.59,0-100,0,0,0,Togo,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
THA,Thailand,2019,56,194,0.2849740932642487,5.457617607664175,54.57617607664175,0-10,0,0,0,Thailand,SHARED_-2019-Index-data-for-report.xlsx,Rankings
THA,Thailand,2020,60,172,0.34502923976608185,48.156,48.156,0-100,0,0,0,Thailand,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
THA,Thailand,2021,59,160,0.36477987421383645,52.62806047,52.62806047,0-100,0,0,0,Thailand,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
THA,Thailand,2022,31,181,0.16666666666666666,64.63063705,64.63063705,0-100,0,0,0,Thailand,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
THA,Thailand,2023,37,193,0.1875,63.03262655,63.03262655,0-100,0,0,0,Thailand,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
THA,Thailand,2024,35,188,0.18181818181818182,66.16948723,66.16948723,0-100,0,0,0,Thailand,2024-GAIRI-data.xlsx,Ranking
THA,Thailand,2025,34,195,0.17010309278350516,63.22,63.22,0-100,0,0,0,Thailand,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TJK,Tajikistan,2019,98,194,0.5025906735751295,3.991091472,39.91091472,0-10,0,0,0,Tajikistan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TJK,Tajikistan,2020,112,172,0.6491228070175439,35.007,35.007,0-100,0,0,0,Tajikistan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TJK,Tajikistan,2021,98,160,0.610062893081761,38.48615463,38.48615463,0-100,0,0,0,Tajikistan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TJK,Tajikistan,2022,109,181,0.6,35.83071587,35.83071587,0-100,0,0,0,Tajikistan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TJK,Tajikistan,2023,111,193,0.5729166666666666,38.78247405,38.78247405,0-100,0,0,0,Tajikistan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TJK,Tajikistan,2024,131,188,0.6951871657754011,36.71542489,36.71542489,0-100,0,0,0,Tajikistan,2024-GAIRI-data.xlsx,Ranking
TJK,Tajikistan,2025,130,195,0.6649484536082474,29.08,29.08,0-100,0,0,0,Tajikistan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TKM,Turkmenistan,2019,182,194,0.9378238341968912,0.4971,4.971,0-10,0,0,0,Turkmenistan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TKM,Turkmenistan,2022,128,181,0.7055555555555556,31.94984039,31.94984039,0-100,0,0,0,Turkmenistan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TKM,Turkmenistan,2023,148,193,0.765625,31.16754399,31.16754399,0-100,0,0,0,Turkmenistan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
