ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
FJI,Fiji,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.53649246692657,1.55330991744995,1.57031142711639,1.58749902248383,1.60487484931946,1.62244069576263,1.64019894599915,1.65815150737762,1.67630052566528,1.69464826583862,1.71220088005066,1.73314118385315,1.75433754920959,1.77579319477081,1.79751121997833,1.81949484348297,1.84174728393555,1.86427199840546,1.88707208633423,1.91015100479126,1.93351221084595,1.95838356018066,1.98357486724854,2.00908994674683,2.03493356704712,2.0611093044281,2.08762216567993,2.1144757270813,2.14167475700378,2.16922378540039,2.19712710380554,2.2186713218689,2.24042701721191,2.26239585876465,2.28458023071289,2.30698204040527,2.32960367202759,2.35244703292847,2.37551426887512,2.39880776405334,2.42232966423035,2.44286012649536,2.46356463432312,2.4844446182251,2.50550127029419,2.52673673629761,2.54815196990967,2.56655335426331,2.58117866516113,2.59588718414307,2.61067938804626,2.62062859535217,2.63061547279358,2.64064025878906,2.65070343017578,2.66080498695374,2.6709451675415,2.68112397193909,2.69134140014648,2.70159769058228,2.71189308166504,2.70178723335266,2.71910119056702,2.73671317100525
FRA,France,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.18359756469727,2.19197201728821,2.20037865638733,2.20881748199463,2.21728873252869,2.2257924079895,2.20372319221497,2.18187284469605,2.16023921966553,2.1388201713562,2.11761331558228,2.13618278503418,2.15491509437561,2.17381167411804,2.19287395477295,2.21210360527039,2.23150157928467,2.25106978416443,2.27080965042114,2.29072260856628,2.31081008911133,2.33817386627197,2.36586165428162,2.39387726783752,2.42222452163696,2.45090770721436,2.47993040084839,2.50929665565491,2.53901100158691,2.56610155105591,2.58652067184448,2.60722041130066,2.62808585166931,2.64911818504334,2.67031908035278,2.69168925285339,2.71323084831238,2.73494482040405,2.75683236122131,2.77889513969421,2.80113434791565,2.81006145477295,2.81901693344116,2.82800102233887,2.83701348304749,2.84605479240418,2.85512518882751,2.86422419548035,2.87335228919983,2.88250946998596,2.89169573783875,2.90776181221008,2.92391729354858,2.94016242027283,2.95649790763855,2.97292399406433,2.98944115638733,3.00605034828186,3.0227518081665,3.039546251297,3.05643367767334,3.07526326179504,3.09420895576477,3.11327147483826,3.13245129585266,3.15174913406372,3.17116594314575,3.19070243835449,3.21035933494568,3.23013734817505,3.25003695487976,3.27051472663879,3.29128694534302,3.31235980987549
GAB,Gabon,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.07203304767609,1.07620942592621,1.08040225505829,1.08461129665375,1.08883678913116,1.09307873249054,1.1030467748642,1.11310577392578,1.12325656414032,1.13349986076355,1.14383661746979,1.15547573566437,1.16723334789276,1.17911052703857,1.19110858440399,1.20322871208191,1.23513519763947,1.26788783073425,1.30150902271271,1.33602166175842,1.37144958972931,1.40482640266418,1.43901562690735,1.47403693199158,1.50991058349609,1.54665720462799,1.59148585796356,1.63761389255524,1.68507885932922,1.72778809070587,1.76540076732636,1.79772448539734,1.83063995838165,1.86415815353394,1.89828991889954,1.93304669857025,1.96957099437714,2.00678539276123,2.04470276832581,2.08333659172058,2.12270069122314,2.15596961975098,2.18976020812988,2.22408032417297,2.25893831253052,2.29434251785278,2.32480835914612,2.35567855834961,2.38695883750916,2.41865420341492,2.45077061653137,2.51047468185425,2.56782054901123,2.60977125167847,2.65240740776062,2.69573998451233,2.73978066444397,2.78454089164734,2.83003211021423,2.87626695632935,2.92325663566589,2.95950388908386,2.99687314033508,3.03540754318237
GBR,United Kingdom,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.43450427055359,2.44469380378723,2.45492601394653,2.46520090103149,2.47551894187927,2.48588013648987,2.49860095977783,2.51138687133789,2.52423858642578,2.53715562820435,2.5501389503479,2.57157015800476,2.58991956710815,2.60839986801147,2.62701201438904,2.64575695991516,2.66463565826416,2.68364930152893,2.70279836654663,2.72208428382874,2.7415075302124,2.76375412940979,2.78618144989014,2.80879044532776,2.83158326148987,2.85456085205078,2.87772464752197,2.90107679367065,2.92461824417114,2.94835090637207,2.97227597236633,2.99403405189514,3.01595163345337,3.03802943229675,3.06026864051819,3.08267092704773,3.10523724555969,3.12796854972839,3.15086627006531,3.17393183708191,3.19716620445251,3.22711420059204,3.25734281539917,3.28785467147827,3.31865215301514,3.34973835945129,3.38111543655396,3.41278648376465,3.4447546005249,3.47702193260193,3.50959134101868,3.52848124504089,3.54747271537781,3.56656646728516,3.5857629776001,3.60506272315979,3.62446665763855,3.64397478103638,3.66358780860901,3.68330645561218,3.70313143730164,3.7108952999115,3.71867561340332,3.72647213935852,3.7342848777771,3.74211430549622,3.74996018409729,3.75782227516174,3.76570081710815,3.7735960483551,3.78150773048401,3.80263948440552,3.82441544532776,3.84644913673401
GHA,Ghana,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,1.09246385097504,1.09391093254089,1.09535992145538,1.09681081771851,1.09826374053955,1.09971857070923,1.11352217197418,1.12749898433685,1.14165127277374,1.15598118305206,1.17049098014832,1.19012057781219,1.2100795507431,1.23037314414978,1.25100719928741,1.27198719978333,1.29271972179413,1.3137903213501,1.33520424365997,1.35696721076965,1.37908482551575,1.40453672409058,1.43045842647553,1.45685851573944,1.48374581336975,1.51112926006317,1.54982697963715,1.58951580524445,1.63022089004517,1.67196846008301,1.7133971452713,1.74439907073975,1.77596175670624,1.80809569358826,1.84081089496613,1.8741180896759,1.90266168117523,1.93163990974426,1.96105968952179,1.99092745780945,2.02125000953674,2.04038000106812,2.05969095230103,2.07918477058411,2.09886288642883,2.11872744560242,2.13079261779785,2.14292621612549,2.15512919425964,2.16740155220032,2.17974352836609,2.19539880752563,2.21116662025452,2.22704744338989,2.24304246902466,2.25915217399597,2.28744721412659,2.31609654426575,2.34510469436646,2.37447643280029,2.40421557426453,2.43432760238647,2.46481657028198,2.49568748474121,2.52694487571716,2.55859398841858,2.60027527809143,2.64216780662537,2.65867567062378
GMB,Gambia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.05195593833923,1.05230009555817,1.05264437198639,1.0529887676239,1.0533332824707,1.05367791652679,1.05475854873657,1.05584037303925,1.05692315101624,1.05800712108612,1.0590922832489,1.06011700630188,1.06114280223846,1.06216955184937,1.06319725513458,1.06422603130341,1.07026278972626,1.07633376121521,1.08243930339813,1.08857929706573,1.09475421905518,1.10272979736328,1.1107634305954,1.11885559558868,1.12700664997101,1.13521718978882,1.14409029483795,1.15303289890289,1.16204535961151,1.17112815380096,1.18028211593628,1.19813168048859,1.21625113487244,1.23464477062225,1.2533164024353,1.27227056026459,1.27872705459595,1.28521621227264,1.29173839092255,1.29829359054565,1.30488216876984,1.31815922260284,1.33157134056091,1.34511995315552,1.35880637168884,1.37263214588165,1.38935422897339,1.40628004074097,1.42341208457947,1.44075286388397,1.45830476284027,1.47172296047211,1.48526442050934,1.49893069267273,1.51272261142731,1.52664136886597,1.47896468639374,1.432776927948,1.38803148269653,1.4111213684082,1.43459534645081,1.45314717292786,1.47261238098145,1.49304556846619
GRC,Greece,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,1.53098547458649,1.57154977321625,1.61318874359131,1.65593099594116,1.69980573654175,1.75195348262787,1.80326318740845,1.85607540607452,1.91043448448181,1.96638548374176,1.97813296318054,1.98995065689087,2.00183892250061,2.01379823684692,2.02582883834839,2.03793144226074,2.05010652542114,2.06235408782959,2.07467484474182,2.087069272995,2.10604977607727,2.12520289421082,2.14453029632568,2.16403341293335,2.18371391296387,2.20357322692871,2.22361326217651,2.24383544921875,2.26424169540405,2.2848334312439,2.30823421478272,2.33187484741211,2.35575723648071,2.37988448143005,2.40425872802734,2.42888259887695,2.45375871658325,2.47888946533203,2.50427770614624,2.52992606163025,2.5571129322052,2.57652497291565,2.59513330459595,2.61387610435486,2.63275456428528,2.65176916122437,2.67092108726501,2.69021129608154,2.70964097976685,2.72921085357666,2.74976444244385,2.77047252655029,2.79133677482605,2.81235814094543,2.83353781700134,2.85487699508667,2.87637662887573,2.89803862571716,2.9198637008667,2.94185280799866,2.96274542808533,2.98378658294678,3.00497674942017,3.02631759643555,3.04781031608582,3.06945538520813,3.09125423431397,3.11320781707764,3.13531756401062,3.15758395195007,3.18556451797485,3.21412491798401,3.24328017234802
GTM,Guatemala,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.17806899547577,1.17906618118286,1.18006420135498,1.18106305599213,1.1820627450943,1.18306338787079,1.18281233310699,1.18256151676178,1.18231058120728,1.18205976486206,1.18180906772614,1.18267095088959,1.18353354930878,1.18439674377441,1.1852605342865,1.18612492084503,1.18863236904144,1.19114506244659,1.19366312026978,1.1961864233017,1.19871509075165,1.20492875576019,1.21117448806763,1.21745276451111,1.22376346588135,1.23010694980621,1.25723600387573,1.28496336936951,1.31330227851868,1.34226608276367,1.37186872959137,1.38505673408508,1.39837157726288,1.41181445121765,1.4253865480423,1.43908894062042,1.45209407806396,1.465216755867,1.47845804691315,1.49181890487671,1.50530052185059,1.51985704898834,1.53455424308777,1.54939353466034,1.56437647342682,1.5795042514801,1.59361433982849,1.60785043239594,1.62221384048462,1.63670551776886,1.65132653713226,1.64411735534668,1.63693964481354,1.62979328632355,1.62267804145813,1.61559391021729,1.64715230464935,1.67932713031769,1.71139764785767,1.7365345954895,1.76204073429108,1.78243923187256,1.80307400226593,1.82394754886627,1.84506285190582,1.86642253398895,1.8880295753479,1.90988659858704,1.93199682235718,1.9543628692627,1.97698783874512,1.98757970333099,1.99822843074799,2.0405638217926
GUY,Guyana,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.92476963996887,1.93599474430084,1.94728529453278,1.95864164829254,1.97006440162659,1.98155355453491,1.99310982227325,2.00473356246948,2.01642489433289,2.02818465232849,2.04001259803772,2.05984354019165,2.0798671245575,2.10008525848389,2.12050008773804,2.14111328125,2.16192698478699,2.18294286727905,2.20416307449341,2.22558951377869,2.2472243309021,2.26532769203186,2.28357672691345,2.30197286605835,2.32051706314087,2.33921074867249,2.35805487632751,2.37705087661743,2.39620018005371,2.41550350189209,2.43496227264404,2.45191597938538,2.46898770332336,2.48617839813232,2.50348877906799,2.52091956138611,2.53847193717957,2.55614638328552,2.56937336921692,2.58140420913696,2.59349131584168,2.60548853874207,2.61754107475281,2.62964940071106,2.6418137550354,2.65403413772583,2.66631126403809,2.67864513397217,2.69103598594666,2.70348429679871,2.7159903049469,2.73044109344482,2.7450966835022,2.75996112823486
HKG,"China, Hong Kong SAR",hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.78496623039246,1.7963240146637,1.80775392055511,1.81925666332245,1.83083260059357,1.84248208999634,1.85761165618896,1.8728654384613,1.88824450969696,1.90374982357025,1.91938233375549,1.93998897075653,1.96081686019897,1.98186838626862,2.00314593315125,2.02465176582336,2.06836867332459,2.11302947998047,2.15865445137024,2.20526480674744,2.25288152694702,2.2945544719696,2.33699822425842,2.3802273273468,2.42425584793091,2.46909880638123,2.51492810249329,2.56107640266418,2.59298491477966,2.6252908706665,2.65799951553345,2.66496801376343,2.67195510864258,2.67896032333374,2.68598389625549,2.69302582740784,2.69495582580566,2.69688725471497,2.69882011413574,2.70075416564941,2.70268964767456,2.77382469177246,2.84683156013489,2.92176032066345,2.99866104125977,3.07758593559265,3.09046745300293,3.10340285301209,3.1163923740387,3.12943625450134,3.1425347328186,3.18828988075256,3.20649719238281,3.22480845451355,3.24322390556335,3.27319478988647,3.28936433792114,3.30561375617981,3.31213593482971,3.31867098808289,3.32740449905396,3.33616089820862,3.34494066238403,3.36037015914917
HND,Honduras,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.2402606010437,1.24216198921204,1.24406623840332,1.24597334861755,1.24788355827332,1.24979650974274,1.2510359287262,1.25227653980255,1.2535183429718,1.25476145744324,1.25600576400757,1.27566480636597,1.29563140869141,1.31591057777405,1.33650720119476,1.35742616653442,1.37867248058319,1.4002513885498,1.42216813564301,1.44442784786224,1.46703600883484,1.48135018348694,1.4958039522171,1.51039886474609,1.52513611316681,1.54001712799072,1.5550434589386,1.57021629810333,1.58553719520569,1.60100758075714,1.61662900447845,1.63292324542999,1.64938175678253,1.66600608825684,1.68279790878296,1.69975912570953,1.71498322486877,1.72799575328827,1.7411071062088,1.75431787967682,1.76762890815735,1.77876436710358,1.78996980190277,1.80124604701996,1.81259322166443,1.82401192188263,1.83550250530243,1.84706556797028,1.85870146751404,1.87041056156158,1.88219344615936,1.89981329441071,1.91759788990021,1.9355491399765,1.95366847515106,1.97195732593536,1.99041736125946,2.0090503692627,2.02785754203796,2.04684090614319,2.06600213050842,2.1043074131012,2.14332270622253,2.18306159973145,2.22353744506836,2.26476335525513,2.30675411224365,2.34952306747437,2.39308500289917,2.43745470046997,2.48264694213867,2.51610469818115,2.55060124397278,2.57758903503418
HRV,Croatia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.680584192276,2.70368075370789,2.72697615623474,2.75047254562378,2.77417135238647,2.79807424545288,2.82011985778809,2.84233951568604,2.86473393440247,2.88730502128601,2.91005373001099,2.9377019405365,2.96561288833618,2.99378895759583,3.0222327709198,3.05094695091248,3.0858302116394,3.12111258506775,3.15679836273193,3.19289207458496,3.22939848899841,3.25704503059387,3.29645562171936,3.33695793151855,3.37859010696411,3.42139172554016,3.46540403366089,3.51066994667053,3.55723476409912,3.60514545440674,3.65444993972778,3.70520043373108,3.75744962692261,3.81125354766846
HTI,Haiti,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.14414536952972,1.14578437805176,1.14742577075958,1.1490695476532,1.15071558952332,1.15236413478851,1.15401494503021,1.15566802024841,1.15732359886169,1.15898156166077,1.16064178943634,1.16518974304199,1.16975545883179,1.1743391752243,1.17894065380096,1.18356025218964,1.18819797039032,1.1928539276123,1.1975280046463,1.20222043991089,1.20693135261536,1.22042489051819,1.2340692281723,1.24786615371704,1.26181733608246,1.27592444419861,1.29018926620483,1.30461359024048,1.31919920444489,1.3339478969574,1.34886145591736,1.36387395858765,1.3790534734726,1.39440202713013,1.4099212884903,1.42561340332031,1.44148015975952,1.45752346515656,1.47374522686005,1.4901477098465,1.50673270225525,1.51706457138062,1.52746725082397,1.53794133663178,1.54848718643188,1.55910539627075,1.56979632377625,1.5805606842041,1.59139883518219,1.60231125354767,1.6132984161377,1.63031017780304,1.64750123023987,1.6648736000061,1.68242919445038,1.70016980171204,1.71589124202728,1.72951126098633,1.74072194099426,1.75218117237091,1.7638955116272,1.77587223052979,1.78811812400818,1.80064070224762
HUN,Hungary,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,2.4364161491394,2.46097922325134,2.48578977584839,2.51085042953491,2.53616380691528,2.56116032600403,2.57851576805115,2.59598922729492,2.61358070373535,2.63129162788391,2.64912247657776,2.66417837142944,2.67931985855103,2.69454741477966,2.70986151695251,2.72526240348816,2.74075102806091,2.75632762908936,2.77199292182922,2.7877471446991,2.80359077453613,2.81905484199524,2.83460426330566,2.85023951530457,2.86596083641052,2.88176894187927,2.89766430854797,2.91364741325378,2.92971849441528,2.94587802886963,2.96212720870972,2.99198865890503,3.02215147018433,3.05261826515198,3.08339214324951,3.11447620391846,3.14587378501892,3.17758798599243,3.20962166786194,3.24197840690613,3.27466106414795,3.29019379615784,3.30580043792725,3.32148098945618,3.33723592758179,3.35306549072266,3.36897015571594,3.3849503993988,3.40100622177124,3.41713857650757,3.43334698677063,3.47287368774414,3.51340484619141,3.55497288703918
IDN,Indonesia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,1.15858137607574,1.1768571138382,1.19542098045349,1.2142778635025,1.23343205451965,1.25288844108582,1.27265179157257,1.29272675514221,1.31311845779419,1.33383190631866,1.35487198829651,1.37038171291351,1.38606905937195,1.40193593502045,1.41798436641693,1.4342166185379,1.45063471794128,1.467240691185,1.48403668403625,1.50102508068085,1.5182079076767,1.55751752853394,1.59784507751465,1.63921678066254,1.68165957927704,1.72123610973358,1.75472140312195,1.78885805606842,1.82365882396698,1.85913670063019,1.89530456066132,1.92251396179199,1.95011401176453,1.97811019420624,2.00650835037231,2.03531408309937,2.06453371047974,2.09417247772217,2.1242368221283,2.15473294258118,2.18566656112671,2.20774579048157,2.23004794120789,2.25257539749146,2.27533054351807,2.29831528663635,2.32153272628784,2.34498429298401,2.3686728477478,2.39260053634644,2.41677021980286,2.40213108062744,2.38758063316345,2.37311816215515,2.35874342918396,2.34445571899414,2.33025455474854,2.31613945960999,2.30210971832275,2.28816509246826,2.27430486679077,2.29713678359985,2.32053375244141,2.34451293945313
IND,India,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.13054633140564,1.13267874717712,1.13481521606445,1.13695573806763,1.13910031318665,1.14124894142151,1.13978254795074,1.1383181810379,1.1368556022644,1.13539493083954,1.13393616676331,1.14029347896576,1.14668643474579,1.15311527252197,1.1595801115036,1.16608119010925,1.16899657249451,1.17191934585571,1.17484927177429,1.17778670787811,1.18073129653931,1.18974387645721,1.19882524013519,1.2079758644104,1.21719634532928,1.22648727893829,1.23796153068542,1.24954319000244,1.26123321056366,1.27303266525269,1.28494238853455,1.30297839641571,1.32126760482788,1.33981347084045,1.3586198091507,1.37768995761871,1.39887464046478,1.42038512229919,1.44222629070282,1.4644033908844,1.48692142963409,1.50910270214081,1.53161489963532,1.55446290969849,1.57765173912048,1.60118639469147,1.6403032541275,1.68037557601929,1.71839702129364,1.74994456768036,1.782071352005,1.79678165912628,1.81161344051361,1.82656764984131,1.84164524078369,1.85684728622437,1.87820076942444,1.89979958534241,1.9216468334198,1.94374537467957,1.96609807014465,1.98789155483246,2.00992655754089,2.03220582008362,2.05473208427429,2.07750797271729,2.10053634643555,2.12382006645203,2.14736175537109,2.17116451263428,2.19523119926453,2.2041015625,2.21300768852234,2.28326201438904
IRL,Ireland,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.15882658958435,2.168044090271,2.17730069160461,2.18659710884094,2.1959331035614,2.20530891418457,2.21715545654297,2.22906541824341,2.24103951454163,2.2530779838562,2.26518106460571,2.27823662757874,2.29136753082275,2.30457425117493,2.31785702705383,2.33121633529663,2.34465265274048,2.35816645622253,2.37175798416138,2.38542795181274,2.39917683601379,2.41865038871765,2.43828201293945,2.45807313919067,2.47802495956421,2.49813866615295,2.5184154510498,2.53885698318481,2.55946445465088,2.5736026763916,2.58764815330505,2.6014506816864,2.61532664299011,2.62927675247192,2.64330124855042,2.65740036964417,2.67157483100891,2.68582487106323,2.70015096664429,2.71455335617065,2.72903275489807,2.74150443077087,2.75403332710266,2.76661968231201,2.77926325798035,2.7919647693634,2.80472421646118,2.81754207611084,2.83041858673096,2.84335374832153,2.85634803771973,2.87343239784241,2.89061880111694,2.90790796279907,2.92530059814453,2.94279718399048,2.96039843559265,2.97810506820679,2.99591755867004,3.01383638381958,3.03186273574829,3.04856276512146,3.06535458564758,3.08223915100098,3.09921646118164,3.11628746986389,3.13345241546631,3.15071201324463,3.16806674003601,3.18551683425903,3.20306324958801,3.22471332550049,3.24670171737671,3.26903486251831
IRN,Iran (Islamic Republic of),hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,1.05238783359528,1.05563879013062,1.05889987945557,1.06217098236084,1.06545221805573,1.06874358654022,1.0726066827774,1.07648372650146,1.0803747177124,1.0842798948288,1.08819913864136,1.09213256835938,1.09608018398285,1.10004210472107,1.10401833057404,1.10800898075104,1.11789870262146,1.12787675857544,1.13794386386871,1.14810073375702,1.15834844112396,1.1686874628067,1.17911875247955,1.18964326381683,1.20026171207428,1.21097481250763,1.22980785369873,1.24893379211426,1.26835703849792,1.2880824804306,1.3081146478653,1.32845842838287,1.34911847114563,1.37009990215302,1.3914076089859,1.41304671764374,1.43984735012054,1.467156291008,1.49498319625855,1.52333784103394,1.55223035812378,1.58167088031769,1.61166965961456,1.64223754405975,1.67338514328003,1.70512354373932,1.74374103546143,1.78219604492188,1.8214989900589,1.86166882514954,1.90272438526154,1.94468533992767,1.98757183551788,2.0314040184021,2.07620286941528,2.12198948860168,2.16269493103027,2.204181432724,2.24646353721619,2.28955674171448,2.33347654342651,2.37823891639709,2.4238600730896,2.47035622596741,2.51774430274963,2.56405973434448,2.62676119804382,2.69387650489807,2.76579475402832
IRQ,Iraq,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,,,,,,,,,,,,,,,,,,1.09154319763184,1.10223317146301,1.1130279302597,1.12392842769623,1.1349356174469,1.14605069160461,1.16447186470032,1.18318915367126,1.20220732688904,1.22153115272522,1.24116563796997,1.2631961107254,1.28561747074127,1.30843687057495,1.33166146278381,1.35529804229736,1.38905465602875,1.42365217208862,1.45911121368408,1.49545359611511,1.5327011346817,1.57364535331726,1.61568343639374,1.65884447097778,1.70315861701965,1.738844871521,1.76973462104797,1.80117309093475,1.83316993713379,1.86573529243469,1.89887917041779,1.92977476119995,1.96117305755615,1.99308228492737,2.02551054954529,2.05846643447876,2.08105945587158,2.10390043258667,2.12699198722839,2.15033721923828,2.17393851280212,2.18642210960388,2.19897723197937,2.21160459518433,2.22430443763733,2.23707699775696,2.24992322921753,2.26284313201904,2.27583694458008,2.28890585899353,2.30204939842224,2.33107471466064,2.36099410057068,2.39184212684631
ISL,Iceland,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.969313621521,1.97889351844788,1.98852002620697,1.99819350242615,2.00791382789612,2.01768159866333,2.02475953102112,2.03186225891113,2.03898978233337,2.04614233970642,2.05332016944885,2.06678867340088,2.08034515380859,2.09399104118347,2.10772609710693,2.1215512752533,2.13751125335693,2.15359115600586,2.16979193687439,2.18611454963684,2.20256018638611,2.22236204147339,2.24234223365784,2.26250195503235,2.28284311294556,2.30336689949036,2.32758831977844,2.35206437110901,2.37679791450501,2.40179133415222,2.42704772949219,2.45095705986023,2.475102186203,2.49948501586914,2.52410793304443,2.54897356033325,2.57000422477722,2.58756256103516,2.60524082183838,2.62303972244263,2.6409604549408,2.65797019004822,2.67508959770203,2.69231915473938,2.70965981483459,2.72711205482483,2.74634027481079,2.76570415496826,2.78520464897156,2.80484247207642,2.82461881637573,2.84747433662415,2.87051486968994,2.89374184608459,2.917156457901,2.94076085090637,2.96282052993774,2.98504543304443,3.00743722915649,3.02999687194824,3.05272579193115,3.06807589530945,3.08350300788879,3.09900784492493,3.11459064483643,3.13025188446045,3.145991563797,3.16181087493897,3.17770957946777,3.193687915802,3.20081543922424,3.22724366188049,3.25417709350586,3.28162717819214
ISR,Israel,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.37639093399048,2.38178420066834,2.38718962669373,2.39260745048523,2.39803743362427,2.40347981452942,2.40659356117249,2.4097113609314,2.41283321380615,2.41595911979675,2.41908884048462,2.43449354171753,2.44999623298645,2.4655978679657,2.48129868507385,2.49709939956665,2.52321863174438,2.54961133003235,2.57094311714172,2.58901786804199,2.60721921920776,2.63580274581909,2.66469979286194,2.69391345977783,2.72344756126404,2.75330543518066,2.78560423851013,2.81828165054321,2.85134291648865,2.88479161262512,2.91863298416138,2.93775486946106,2.95700192451477,2.97637534141541,2.99587535858154,3.01550340652466,3.04104852676392,3.066810131073,3.09278964996338,3.11898970603943,3.14541149139404,3.16145086288452,3.17757225036621,3.19377565383911,3.21006178855896,3.22643089294434,3.24387788772583,3.26141881942749,3.27905488014221,3.29678606987,3.31461334228516,3.32587480545044,3.3371741771698,3.34851217269897,3.35988879203796,3.37130379676819,3.40424275398254,3.43750333786011,3.47108888626099,3.50500273704529,3.53924798965454,3.56390762329102,3.58624792098999,3.61374354362488,3.64397883415222,3.65411353111267,3.69244050979614,3.7316210269928,3.77167916297913,3.81263899803162,3.85452651977539,3.89736795425415,3.94119048118591,3.98602294921875
ITA,Italy,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.79351770877838,1.80532491207123,1.81720972061157,1.82917284965515,1.84121477603912,1.85333597660065,1.86500906944275,1.8767557144165,1.88857638835907,1.90047144889832,1.91244149208069,1.92709136009216,1.94185364246368,1.95672881603241,1.97171819210053,1.9868221282959,2.00204181671143,2.01737833023071,2.03283214569092,2.04840421676636,2.06409573554993,2.08577346801758,2.10767889022827,2.1298143863678,2.15218234062195,2.17478513717651,2.19762563705444,2.22070574760437,2.24402809143066,2.26759552955627,2.29141068458557,2.31639218330383,2.34164619445801,2.36717534065247,2.39298295974731,2.4190719127655,2.44544529914856,2.47210597991943,2.49905776977539,2.52630305290222,2.55384540557861,2.5766487121582,2.59761786460876,2.61875796318054,2.64006972312927,2.66155529022217,2.68321537971497,2.70505213737488,2.72706627845764,2.74925971031189,2.77163362503052,2.79335689544678,2.81525039672852,2.83731555938721,2.85955357551575,2.88196587562561,2.90455389022827,2.92731904983521,2.95026254653931,2.97338581085205,2.99669027328491,3.01423954963684,3.03189158439636,3.04964733123779,3.06750679016113,3.08547067642212,3.10353994369507,3.12171483039856,3.13999652862549,3.15838503837585,3.17688131332397,3.20566248893738,3.23505067825317,3.26506185531616
JAM,Jamaica,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",,,,1.7726902961731,1.77771520614624,1.78275430202484,1.78817903995514,1.7936202287674,1.7990779876709,1.80455243587494,1.81004345417023,1.82760453224182,1.84533607959747,1.86323964595795,1.8813169002533,1.89956951141357,1.91799926757813,1.936607837677,1.95539689064026,1.97436833381653,1.99352371692657,2.00748205184937,2.02153778076172,2.03569221496582,2.04994583129883,2.0642991065979,2.07875275611877,2.09330773353577,2.10796475410461,2.1227240562439,2.13758707046509,2.15885400772095,2.18033218383789,2.20202445983887,2.22393226623535,2.24605798721313,2.26840424537659,2.29097247123718,2.31376528739929,2.33678483963013,2.36003351211548,2.38060617446899,2.40135812759399,2.42229104042053,2.44340634346008,2.4647057056427,2.48619103431702,2.50786328315735,2.52972459793091,2.55177640914917,2.56942510604858,2.56777834892273,2.56613254547119,2.56448793411255,2.5628445148468,2.56120181083679,2.55935621261597,2.55692028999329,2.5544867515564,2.55205535888672,2.54962635040283,2.55723929405212,2.56327486038208,2.56842541694641,2.57358622550964,2.57875728607178,2.58393883705139,2.58913064002991,2.59433317184448,2.59954595565796,2.60476922988892,2.6257164478302,2.64683246612549,2.64503479003906
