indicator_code,country_code,year,value
GC.XPN.TOTL.GD.ZS,PER,2016,19.1880269352898
GC.XPN.TOTL.GD.ZS,PER,2017,20.1502784685185
GC.XPN.TOTL.GD.ZS,PER,2018,19.8892517491084
GC.XPN.TOTL.GD.ZS,PER,2019,20.6619118591877
GC.XPN.TOTL.GD.ZS,PER,2020,26.9065402747666
GC.XPN.TOTL.GD.ZS,PER,2021,22.846765924466
GC.XPN.TOTL.GD.ZS,PER,2022,
GC.XPN.TOTL.GD.ZS,PER,2023,
GC.XPN.TOTL.GD.ZS,PER,2024,
GC.XPN.TOTL.GD.ZS,PER,2025,
GC.XPN.TOTL.GD.ZS,PRY,1960,
GC.XPN.TOTL.GD.ZS,PRY,1961,
GC.XPN.TOTL.GD.ZS,PRY,1962,
GC.XPN.TOTL.GD.ZS,PRY,1963,
GC.XPN.TOTL.GD.ZS,PRY,1964,
GC.XPN.TOTL.GD.ZS,PRY,1965,
GC.XPN.TOTL.GD.ZS,PRY,1966,
GC.XPN.TOTL.GD.ZS,PRY,1967,
GC.XPN.TOTL.GD.ZS,PRY,1968,
GC.XPN.TOTL.GD.ZS,PRY,1969,
GC.XPN.TOTL.GD.ZS,PRY,1970,
GC.XPN.TOTL.GD.ZS,PRY,1971,
GC.XPN.TOTL.GD.ZS,PRY,1972,
GC.XPN.TOTL.GD.ZS,PRY,1973,
GC.XPN.TOTL.GD.ZS,PRY,1974,
GC.XPN.TOTL.GD.ZS,PRY,1975,
GC.XPN.TOTL.GD.ZS,PRY,1976,
GC.XPN.TOTL.GD.ZS,PRY,1977,
GC.XPN.TOTL.GD.ZS,PRY,1978,
GC.XPN.TOTL.GD.ZS,PRY,1979,
GC.XPN.TOTL.GD.ZS,PRY,1980,
GC.XPN.TOTL.GD.ZS,PRY,1981,
GC.XPN.TOTL.GD.ZS,PRY,1982,
GC.XPN.TOTL.GD.ZS,PRY,1983,
GC.XPN.TOTL.GD.ZS,PRY,1984,
GC.XPN.TOTL.GD.ZS,PRY,1985,
GC.XPN.TOTL.GD.ZS,PRY,1986,
GC.XPN.TOTL.GD.ZS,PRY,1987,
GC.XPN.TOTL.GD.ZS,PRY,1988,
GC.XPN.TOTL.GD.ZS,PRY,1989,
GC.XPN.TOTL.GD.ZS,PRY,1990,
GC.XPN.TOTL.GD.ZS,PRY,1991,
GC.XPN.TOTL.GD.ZS,PRY,1992,
GC.XPN.TOTL.GD.ZS,PRY,1993,
GC.XPN.TOTL.GD.ZS,PRY,1994,
GC.XPN.TOTL.GD.ZS,PRY,1995,
GC.XPN.TOTL.GD.ZS,PRY,1996,
GC.XPN.TOTL.GD.ZS,PRY,1997,
GC.XPN.TOTL.GD.ZS,PRY,1998,
GC.XPN.TOTL.GD.ZS,PRY,1999,
GC.XPN.TOTL.GD.ZS,PRY,2000,
GC.XPN.TOTL.GD.ZS,PRY,2001,
GC.XPN.TOTL.GD.ZS,PRY,2002,
GC.XPN.TOTL.GD.ZS,PRY,2003,
GC.XPN.TOTL.GD.ZS,PRY,2004,
GC.XPN.TOTL.GD.ZS,PRY,2005,12.2787341251754
GC.XPN.TOTL.GD.ZS,PRY,2006,12.3649511285838
GC.XPN.TOTL.GD.ZS,PRY,2007,11.4827516924891
GC.XPN.TOTL.GD.ZS,PRY,2008,10.812907500178
GC.XPN.TOTL.GD.ZS,PRY,2009,12.5773872015875
GC.XPN.TOTL.GD.ZS,PRY,2010,11.8391195380723
GC.XPN.TOTL.GD.ZS,PRY,2011,13.0832818921209
GC.XPN.TOTL.GD.ZS,PRY,2012,15.7041029014339
GC.XPN.TOTL.GD.ZS,PRY,2013,14.3618811109267
GC.XPN.TOTL.GD.ZS,PRY,2014,14.0013610516294
GC.XPN.TOTL.GD.ZS,PRY,2015,14.8283479769749
GC.XPN.TOTL.GD.ZS,PRY,2016,15.421614390361
GC.XPN.TOTL.GD.ZS,PRY,2017,14.4661468516924
GC.XPN.TOTL.GD.ZS,PRY,2018,16.1304844057004
GC.XPN.TOTL.GD.ZS,PRY,2019,20.3502301282103
GC.XPN.TOTL.GD.ZS,PRY,2020,18.4727986970346
GC.XPN.TOTL.GD.ZS,PRY,2021,16.740069493258
GC.XPN.TOTL.GD.ZS,PRY,2022,16.5354158578939
GC.XPN.TOTL.GD.ZS,PRY,2023,18.9555342614778
GC.XPN.TOTL.GD.ZS,PRY,2024,
GC.XPN.TOTL.GD.ZS,PRY,2025,
GC.XPN.TOTL.GD.ZS,SLV,1960,
GC.XPN.TOTL.GD.ZS,SLV,1961,
GC.XPN.TOTL.GD.ZS,SLV,1962,
GC.XPN.TOTL.GD.ZS,SLV,1963,
GC.XPN.TOTL.GD.ZS,SLV,1964,
GC.XPN.TOTL.GD.ZS,SLV,1965,
GC.XPN.TOTL.GD.ZS,SLV,1966,
GC.XPN.TOTL.GD.ZS,SLV,1967,
GC.XPN.TOTL.GD.ZS,SLV,1968,
GC.XPN.TOTL.GD.ZS,SLV,1969,
GC.XPN.TOTL.GD.ZS,SLV,1970,
GC.XPN.TOTL.GD.ZS,SLV,1971,
GC.XPN.TOTL.GD.ZS,SLV,1972,
GC.XPN.TOTL.GD.ZS,SLV,1973,
GC.XPN.TOTL.GD.ZS,SLV,1974,
GC.XPN.TOTL.GD.ZS,SLV,1975,
GC.XPN.TOTL.GD.ZS,SLV,1976,
GC.XPN.TOTL.GD.ZS,SLV,1977,
GC.XPN.TOTL.GD.ZS,SLV,1978,
GC.XPN.TOTL.GD.ZS,SLV,1979,
GC.XPN.TOTL.GD.ZS,SLV,1980,
GC.XPN.TOTL.GD.ZS,SLV,1981,
GC.XPN.TOTL.GD.ZS,SLV,1982,
GC.XPN.TOTL.GD.ZS,SLV,1983,
GC.XPN.TOTL.GD.ZS,SLV,1984,
GC.XPN.TOTL.GD.ZS,SLV,1985,
GC.XPN.TOTL.GD.ZS,SLV,1986,
GC.XPN.TOTL.GD.ZS,SLV,1987,
GC.XPN.TOTL.GD.ZS,SLV,1988,
GC.XPN.TOTL.GD.ZS,SLV,1989,
GC.XPN.TOTL.GD.ZS,SLV,1990,
GC.XPN.TOTL.GD.ZS,SLV,1991,
GC.XPN.TOTL.GD.ZS,SLV,1992,
GC.XPN.TOTL.GD.ZS,SLV,1993,
GC.XPN.TOTL.GD.ZS,SLV,1994,
GC.XPN.TOTL.GD.ZS,SLV,1995,
GC.XPN.TOTL.GD.ZS,SLV,1996,
GC.XPN.TOTL.GD.ZS,SLV,1997,
GC.XPN.TOTL.GD.ZS,SLV,1998,11.991675820809
GC.XPN.TOTL.GD.ZS,SLV,1999,14.236103818464
GC.XPN.TOTL.GD.ZS,SLV,2000,15.020032749119
GC.XPN.TOTL.GD.ZS,SLV,2001,22.9700165444693
GC.XPN.TOTL.GD.ZS,SLV,2002,20.2223745800788
GC.XPN.TOTL.GD.ZS,SLV,2003,17.3445990446826
GC.XPN.TOTL.GD.ZS,SLV,2004,19.6177566278891
GC.XPN.TOTL.GD.ZS,SLV,2005,20.4755749081508
GC.XPN.TOTL.GD.ZS,SLV,2006,22.529529890518
GC.XPN.TOTL.GD.ZS,SLV,2007,20.5422722530016
GC.XPN.TOTL.GD.ZS,SLV,2008,22.7515707273464
GC.XPN.TOTL.GD.ZS,SLV,2009,25.8533021392349
GC.XPN.TOTL.GD.ZS,SLV,2010,24.1458115603277
GC.XPN.TOTL.GD.ZS,SLV,2011,24.8898726231008
GC.XPN.TOTL.GD.ZS,SLV,2012,22.9022053992888
GC.XPN.TOTL.GD.ZS,SLV,2013,22.9958128249062
GC.XPN.TOTL.GD.ZS,SLV,2014,22.7697175169483
GC.XPN.TOTL.GD.ZS,SLV,2015,22.7632940909989
GC.XPN.TOTL.GD.ZS,SLV,2016,23.2079037686245
GC.XPN.TOTL.GD.ZS,SLV,2017,24.8439899000093
GC.XPN.TOTL.GD.ZS,SLV,2018,24.7270938497397
GC.XPN.TOTL.GD.ZS,SLV,2019,24.7593666042437
GC.XPN.TOTL.GD.ZS,SLV,2020,33.9446069790407
GC.XPN.TOTL.GD.ZS,SLV,2021,29.5074843835756
GC.XPN.TOTL.GD.ZS,SLV,2022,27.39431166246
GC.XPN.TOTL.GD.ZS,SLV,2023,27.6800868672893
GC.XPN.TOTL.GD.ZS,SLV,2024,
GC.XPN.TOTL.GD.ZS,SLV,2025,
GC.XPN.TOTL.GD.ZS,URY,1960,
GC.XPN.TOTL.GD.ZS,URY,1961,
GC.XPN.TOTL.GD.ZS,URY,1962,
GC.XPN.TOTL.GD.ZS,URY,1963,
GC.XPN.TOTL.GD.ZS,URY,1964,
GC.XPN.TOTL.GD.ZS,URY,1965,
GC.XPN.TOTL.GD.ZS,URY,1966,
GC.XPN.TOTL.GD.ZS,URY,1967,
GC.XPN.TOTL.GD.ZS,URY,1968,
GC.XPN.TOTL.GD.ZS,URY,1969,
GC.XPN.TOTL.GD.ZS,URY,1970,
GC.XPN.TOTL.GD.ZS,URY,1971,
GC.XPN.TOTL.GD.ZS,URY,1972,24.9526759593874
GC.XPN.TOTL.GD.ZS,URY,1973,15.9211300765156
GC.XPN.TOTL.GD.ZS,URY,1974,21.9259193304247
GC.XPN.TOTL.GD.ZS,URY,1975,22.5129566426495
GC.XPN.TOTL.GD.ZS,URY,1976,22.9299468243221
GC.XPN.TOTL.GD.ZS,URY,1977,21.8206543058134
GC.XPN.TOTL.GD.ZS,URY,1978,21.4700383079581
GC.XPN.TOTL.GD.ZS,URY,1979,18.1404727431003
GC.XPN.TOTL.GD.ZS,URY,1980,20.182421586916
GC.XPN.TOTL.GD.ZS,URY,1981,23.7697906883134
GC.XPN.TOTL.GD.ZS,URY,1982,27.7854017916476
GC.XPN.TOTL.GD.ZS,URY,1983,24.6392428518487
GC.XPN.TOTL.GD.ZS,URY,1984,24.4964883288577
GC.XPN.TOTL.GD.ZS,URY,1985,23.8681184610756
GC.XPN.TOTL.GD.ZS,URY,1986,24.1308598246503
GC.XPN.TOTL.GD.ZS,URY,1987,23.1448446373588
GC.XPN.TOTL.GD.ZS,URY,1988,22.4398061407772
GC.XPN.TOTL.GD.ZS,URY,1989,22.87255219339
GC.XPN.TOTL.GD.ZS,URY,1990,21.9130325715206
GC.XPN.TOTL.GD.ZS,URY,1991,23.3610469711841
GC.XPN.TOTL.GD.ZS,URY,1992,25.032102625511
GC.XPN.TOTL.GD.ZS,URY,1993,28.8880460014056
GC.XPN.TOTL.GD.ZS,URY,1994,30.1734587562912
GC.XPN.TOTL.GD.ZS,URY,1995,27.1039553484046
GC.XPN.TOTL.GD.ZS,URY,1996,27.8050541999224
GC.XPN.TOTL.GD.ZS,URY,1997,26.3155947200091
GC.XPN.TOTL.GD.ZS,URY,1998,26.0815853642404
GC.XPN.TOTL.GD.ZS,URY,1999,26.4423797587733
GC.XPN.TOTL.GD.ZS,URY,2000,26.5509318784844
GC.XPN.TOTL.GD.ZS,URY,2001,27.2702030108606
GC.XPN.TOTL.GD.ZS,URY,2002,27.8910991697021
GC.XPN.TOTL.GD.ZS,URY,2003,27.9127259961418
GC.XPN.TOTL.GD.ZS,URY,2004,26.5917253076624
GC.XPN.TOTL.GD.ZS,URY,2005,26.5571821460886
GC.XPN.TOTL.GD.ZS,URY,2006,26.6435810165771
GC.XPN.TOTL.GD.ZS,URY,2007,26.0616997001223
GC.XPN.TOTL.GD.ZS,URY,2008,24.9831658197862
GC.XPN.TOTL.GD.ZS,URY,2009,28.2002665421058
GC.XPN.TOTL.GD.ZS,URY,2010,28.2518723908528
GC.XPN.TOTL.GD.ZS,URY,2011,27.7352832980739
GC.XPN.TOTL.GD.ZS,URY,2012,28.8425661023934
GC.XPN.TOTL.GD.ZS,URY,2013,29.2703887862228
GC.XPN.TOTL.GD.ZS,URY,2014,29.5808927457727
GC.XPN.TOTL.GD.ZS,URY,2015,29.5758720947321
GC.XPN.TOTL.GD.ZS,URY,2016,35.2210254750392
GC.XPN.TOTL.GD.ZS,URY,2017,31.2481222232683
GC.XPN.TOTL.GD.ZS,URY,2018,31.913342812641
GC.XPN.TOTL.GD.ZS,URY,2019,32.0674084420152
GC.XPN.TOTL.GD.ZS,URY,2020,34.6908132172211
GC.XPN.TOTL.GD.ZS,URY,2021,31.732289978428
GC.XPN.TOTL.GD.ZS,URY,2022,36.2885816637948
GC.XPN.TOTL.GD.ZS,URY,2023,37.0207453769907
GC.XPN.TOTL.GD.ZS,URY,2024,
GC.XPN.TOTL.GD.ZS,URY,2025,
GC.XPN.TOTL.GD.ZS,VEN,1960,
GC.XPN.TOTL.GD.ZS,VEN,1961,
GC.XPN.TOTL.GD.ZS,VEN,1962,
GC.XPN.TOTL.GD.ZS,VEN,1963,
GC.XPN.TOTL.GD.ZS,VEN,1964,
GC.XPN.TOTL.GD.ZS,VEN,1965,
GC.XPN.TOTL.GD.ZS,VEN,1966,
GC.XPN.TOTL.GD.ZS,VEN,1967,
GC.XPN.TOTL.GD.ZS,VEN,1968,
GC.XPN.TOTL.GD.ZS,VEN,1969,
GC.XPN.TOTL.GD.ZS,VEN,1970,
GC.XPN.TOTL.GD.ZS,VEN,1971,
GC.XPN.TOTL.GD.ZS,VEN,1972,
GC.XPN.TOTL.GD.ZS,VEN,1973,
GC.XPN.TOTL.GD.ZS,VEN,1974,
GC.XPN.TOTL.GD.ZS,VEN,1975,
GC.XPN.TOTL.GD.ZS,VEN,1976,
GC.XPN.TOTL.GD.ZS,VEN,1977,
GC.XPN.TOTL.GD.ZS,VEN,1978,
GC.XPN.TOTL.GD.ZS,VEN,1979,
GC.XPN.TOTL.GD.ZS,VEN,1980,
GC.XPN.TOTL.GD.ZS,VEN,1981,
GC.XPN.TOTL.GD.ZS,VEN,1982,
GC.XPN.TOTL.GD.ZS,VEN,1983,
GC.XPN.TOTL.GD.ZS,VEN,1984,
GC.XPN.TOTL.GD.ZS,VEN,1985,
GC.XPN.TOTL.GD.ZS,VEN,1986,
GC.XPN.TOTL.GD.ZS,VEN,1987,
GC.XPN.TOTL.GD.ZS,VEN,1988,
GC.XPN.TOTL.GD.ZS,VEN,1989,
GC.XPN.TOTL.GD.ZS,VEN,1990,
GC.XPN.TOTL.GD.ZS,VEN,1991,
GC.XPN.TOTL.GD.ZS,VEN,1992,
GC.XPN.TOTL.GD.ZS,VEN,1993,
GC.XPN.TOTL.GD.ZS,VEN,1994,
GC.XPN.TOTL.GD.ZS,VEN,1995,
GC.XPN.TOTL.GD.ZS,VEN,1996,
GC.XPN.TOTL.GD.ZS,VEN,1997,
GC.XPN.TOTL.GD.ZS,VEN,1998,
GC.XPN.TOTL.GD.ZS,VEN,1999,
GC.XPN.TOTL.GD.ZS,VEN,2000,
GC.XPN.TOTL.GD.ZS,VEN,2001,
GC.XPN.TOTL.GD.ZS,VEN,2002,
GC.XPN.TOTL.GD.ZS,VEN,2003,
GC.XPN.TOTL.GD.ZS,VEN,2004,
GC.XPN.TOTL.GD.ZS,VEN,2005,
GC.XPN.TOTL.GD.ZS,VEN,2006,
GC.XPN.TOTL.GD.ZS,VEN,2007,
GC.XPN.TOTL.GD.ZS,VEN,2008,
GC.XPN.TOTL.GD.ZS,VEN,2009,
GC.XPN.TOTL.GD.ZS,VEN,2010,
GC.XPN.TOTL.GD.ZS,VEN,2011,
GC.XPN.TOTL.GD.ZS,VEN,2012,
GC.XPN.TOTL.GD.ZS,VEN,2013,
GC.XPN.TOTL.GD.ZS,VEN,2014,
GC.XPN.TOTL.GD.ZS,VEN,2015,
GC.XPN.TOTL.GD.ZS,VEN,2016,
GC.XPN.TOTL.GD.ZS,VEN,2017,
GC.XPN.TOTL.GD.ZS,VEN,2018,
GC.XPN.TOTL.GD.ZS,VEN,2019,
GC.XPN.TOTL.GD.ZS,VEN,2020,
GC.XPN.TOTL.GD.ZS,VEN,2021,
GC.XPN.TOTL.GD.ZS,VEN,2022,
GC.XPN.TOTL.GD.ZS,VEN,2023,
GC.XPN.TOTL.GD.ZS,VEN,2024,
GC.XPN.TOTL.GD.ZS,VEN,2025,
GE.EST,ARG,1960,
GE.EST,ARG,1961,
GE.EST,ARG,1962,
GE.EST,ARG,1963,
GE.EST,ARG,1964,
GE.EST,ARG,1965,
GE.EST,ARG,1966,
GE.EST,ARG,1967,
GE.EST,ARG,1968,
GE.EST,ARG,1969,
GE.EST,ARG,1970,
GE.EST,ARG,1971,
GE.EST,ARG,1972,
GE.EST,ARG,1973,
GE.EST,ARG,1974,
GE.EST,ARG,1975,
GE.EST,ARG,1976,
GE.EST,ARG,1977,
GE.EST,ARG,1978,
GE.EST,ARG,1979,
GE.EST,ARG,1980,
GE.EST,ARG,1981,
GE.EST,ARG,1982,
GE.EST,ARG,1983,
GE.EST,ARG,1984,
GE.EST,ARG,1985,
GE.EST,ARG,1986,
GE.EST,ARG,1987,
GE.EST,ARG,1988,
GE.EST,ARG,1989,
GE.EST,ARG,1990,
GE.EST,ARG,1991,
GE.EST,ARG,1992,
GE.EST,ARG,1993,
GE.EST,ARG,1994,
GE.EST,ARG,1995,
GE.EST,ARG,1996,0.165690049529076
GE.EST,ARG,1997,
GE.EST,ARG,1998,0.328712493181229
GE.EST,ARG,1999,
GE.EST,ARG,2000,-0.0280386935919523
GE.EST,ARG,2001,
GE.EST,ARG,2002,-0.228479072451591
GE.EST,ARG,2003,-0.0342199839651585
GE.EST,ARG,2004,0.015197392553091
GE.EST,ARG,2005,-0.0979790613055229
GE.EST,ARG,2006,-0.0339163094758987
GE.EST,ARG,2007,-0.0125325033441186
GE.EST,ARG,2008,-0.123509347438812
GE.EST,ARG,2009,-0.294032037258148
GE.EST,ARG,2010,-0.1117919459939
GE.EST,ARG,2011,-0.0723610669374466
GE.EST,ARG,2012,-0.206967011094093
GE.EST,ARG,2013,-0.254236966371536
GE.EST,ARG,2014,-0.111114293336868
GE.EST,ARG,2015,-0.0494756102561951
GE.EST,ARG,2016,0.218796372413635
GE.EST,ARG,2017,0.135085612535477
GE.EST,ARG,2018,0.0280606187880039
GE.EST,ARG,2019,-0.120795331895351
GE.EST,ARG,2020,-0.254261821508408
GE.EST,ARG,2021,-0.390557259321213
GE.EST,ARG,2022,-0.28348970413208
GE.EST,ARG,2023,-0.377517342567444
GE.EST,ARG,2024,
GE.EST,ARG,2025,
GE.EST,BOL,1960,
GE.EST,BOL,1961,
GE.EST,BOL,1962,
GE.EST,BOL,1963,
GE.EST,BOL,1964,
GE.EST,BOL,1965,
GE.EST,BOL,1966,
GE.EST,BOL,1967,
GE.EST,BOL,1968,
GE.EST,BOL,1969,
GE.EST,BOL,1970,
GE.EST,BOL,1971,
GE.EST,BOL,1972,
GE.EST,BOL,1973,
GE.EST,BOL,1974,
GE.EST,BOL,1975,
GE.EST,BOL,1976,
GE.EST,BOL,1977,
GE.EST,BOL,1978,
GE.EST,BOL,1979,
GE.EST,BOL,1980,
GE.EST,BOL,1981,
GE.EST,BOL,1982,
GE.EST,BOL,1983,
GE.EST,BOL,1984,
GE.EST,BOL,1985,
GE.EST,BOL,1986,
GE.EST,BOL,1987,
GE.EST,BOL,1988,
GE.EST,BOL,1989,
GE.EST,BOL,1990,
GE.EST,BOL,1991,
GE.EST,BOL,1992,
GE.EST,BOL,1993,
GE.EST,BOL,1994,
GE.EST,BOL,1995,
GE.EST,BOL,1996,-0.17498953640461
GE.EST,BOL,1997,
GE.EST,BOL,1998,-0.097585991024971
GE.EST,BOL,1999,
GE.EST,BOL,2000,-0.309992283582687
GE.EST,BOL,2001,
GE.EST,BOL,2002,-0.327785730361938
GE.EST,BOL,2003,-0.383329838514328
GE.EST,BOL,2004,-0.644271314144135
GE.EST,BOL,2005,-0.699575066566467
GE.EST,BOL,2006,-0.732252717018127
GE.EST,BOL,2007,-0.574792742729187
GE.EST,BOL,2008,-0.629991829395294
GE.EST,BOL,2009,-0.60438460111618
GE.EST,BOL,2010,-0.500350832939148
GE.EST,BOL,2011,-0.46942475438118
GE.EST,BOL,2012,-0.359967857599258
GE.EST,BOL,2013,-0.378559440374374
GE.EST,BOL,2014,-0.581926763057709
GE.EST,BOL,2015,-0.676909506320953
GE.EST,BOL,2016,-0.600444853305817
GE.EST,BOL,2017,-0.395564675331116
GE.EST,BOL,2018,-0.329585134983063
GE.EST,BOL,2019,-0.790566325187683
GE.EST,BOL,2020,-0.726455271244049
GE.EST,BOL,2021,-0.763246834278107
GE.EST,BOL,2022,-0.564738214015961
GE.EST,BOL,2023,-0.639481067657471
GE.EST,BOL,2024,
GE.EST,BOL,2025,
GE.EST,BRA,1960,
GE.EST,BRA,1961,
GE.EST,BRA,1962,
GE.EST,BRA,1963,
GE.EST,BRA,1964,
GE.EST,BRA,1965,
GE.EST,BRA,1966,
GE.EST,BRA,1967,
GE.EST,BRA,1968,
GE.EST,BRA,1969,
GE.EST,BRA,1970,
GE.EST,BRA,1971,
GE.EST,BRA,1972,
GE.EST,BRA,1973,
GE.EST,BRA,1974,
GE.EST,BRA,1975,
GE.EST,BRA,1976,
GE.EST,BRA,1977,
GE.EST,BRA,1978,
GE.EST,BRA,1979,
GE.EST,BRA,1980,
GE.EST,BRA,1981,
GE.EST,BRA,1982,
GE.EST,BRA,1983,
GE.EST,BRA,1984,
GE.EST,BRA,1985,
GE.EST,BRA,1986,
GE.EST,BRA,1987,
GE.EST,BRA,1988,
GE.EST,BRA,1989,
GE.EST,BRA,1990,
GE.EST,BRA,1991,
GE.EST,BRA,1992,
GE.EST,BRA,1993,
GE.EST,BRA,1994,
GE.EST,BRA,1995,
GE.EST,BRA,1996,-0.143133714795113
GE.EST,BRA,1997,
GE.EST,BRA,1998,-0.201571121811867
GE.EST,BRA,1999,
GE.EST,BRA,2000,0.0430850870907307
GE.EST,BRA,2001,
GE.EST,BRA,2002,-0.0346153452992439
GE.EST,BRA,2003,0.0817573666572571
GE.EST,BRA,2004,-0.0922709181904793
GE.EST,BRA,2005,-0.157670244574547
GE.EST,BRA,2006,-0.391295492649078
GE.EST,BRA,2007,-0.290289968252182
GE.EST,BRA,2008,-0.148200899362564
GE.EST,BRA,2009,-0.151303574442863
GE.EST,BRA,2010,-0.0868625491857529
GE.EST,BRA,2011,-0.152404069900513
GE.EST,BRA,2012,-0.16054867208004
GE.EST,BRA,2013,-0.119030974805355
GE.EST,BRA,2014,-0.175920635461807
GE.EST,BRA,2015,-0.255271553993225
GE.EST,BRA,2016,-0.249387070536613
GE.EST,BRA,2017,-0.317140609025955
GE.EST,BRA,2018,-0.520569622516632
GE.EST,BRA,2019,-0.234114676713943
GE.EST,BRA,2020,-0.465709209442139
GE.EST,BRA,2021,-0.492990374565125
GE.EST,BRA,2022,-0.588259339332581
GE.EST,BRA,2023,-0.546764314174652
GE.EST,BRA,2024,
GE.EST,BRA,2025,
GE.EST,CHL,1960,
GE.EST,CHL,1961,
GE.EST,CHL,1962,
GE.EST,CHL,1963,
GE.EST,CHL,1964,
GE.EST,CHL,1965,
GE.EST,CHL,1966,
GE.EST,CHL,1967,
GE.EST,CHL,1968,
GE.EST,CHL,1969,
GE.EST,CHL,1970,
GE.EST,CHL,1971,
GE.EST,CHL,1972,
GE.EST,CHL,1973,
GE.EST,CHL,1974,
GE.EST,CHL,1975,
GE.EST,CHL,1976,
GE.EST,CHL,1977,
GE.EST,CHL,1978,
GE.EST,CHL,1979,
GE.EST,CHL,1980,
GE.EST,CHL,1981,
GE.EST,CHL,1982,
GE.EST,CHL,1983,
GE.EST,CHL,1984,
GE.EST,CHL,1985,
GE.EST,CHL,1986,
GE.EST,CHL,1987,
GE.EST,CHL,1988,
GE.EST,CHL,1989,
GE.EST,CHL,1990,
GE.EST,CHL,1991,
GE.EST,CHL,1992,
GE.EST,CHL,1993,
GE.EST,CHL,1994,
GE.EST,CHL,1995,
GE.EST,CHL,1996,1.33797693252563
GE.EST,CHL,1997,
GE.EST,CHL,1998,1.09743523597717
GE.EST,CHL,1999,
GE.EST,CHL,2000,1.00555968284607
GE.EST,CHL,2001,
GE.EST,CHL,2002,1.07848691940308
GE.EST,CHL,2003,1.10024511814117
GE.EST,CHL,2004,1.11775302886963
GE.EST,CHL,2005,1.1556099653244
GE.EST,CHL,2006,0.937738180160522
GE.EST,CHL,2007,1.18673837184906
GE.EST,CHL,2008,1.06214225292206
GE.EST,CHL,2009,1.13757157325745
GE.EST,CHL,2010,1.15724182128906
GE.EST,CHL,2011,1.15227234363556
GE.EST,CHL,2012,1.17844355106354
GE.EST,CHL,2013,1.15803158283234
GE.EST,CHL,2014,1.03507494926453
GE.EST,CHL,2015,0.918835580348969
GE.EST,CHL,2016,0.833843767642975
GE.EST,CHL,2017,0.809455633163452
GE.EST,CHL,2018,0.907178461551666
GE.EST,CHL,2019,0.863498628139496
GE.EST,CHL,2020,0.705044686794281
GE.EST,CHL,2021,0.590294063091278
GE.EST,CHL,2022,0.546218276023865
GE.EST,CHL,2023,0.71755576133728
GE.EST,CHL,2024,
GE.EST,CHL,2025,
GE.EST,COL,1960,
GE.EST,COL,1961,
GE.EST,COL,1962,
GE.EST,COL,1963,
GE.EST,COL,1964,
GE.EST,COL,1965,
GE.EST,COL,1966,
GE.EST,COL,1967,
GE.EST,COL,1968,
GE.EST,COL,1969,
GE.EST,COL,1970,
GE.EST,COL,1971,
GE.EST,COL,1972,
GE.EST,COL,1973,
GE.EST,COL,1974,
GE.EST,COL,1975,
GE.EST,COL,1976,
GE.EST,COL,1977,
GE.EST,COL,1978,
GE.EST,COL,1979,
GE.EST,COL,1980,
GE.EST,COL,1981,
GE.EST,COL,1982,
GE.EST,COL,1983,
GE.EST,COL,1984,
GE.EST,COL,1985,
GE.EST,COL,1986,
GE.EST,COL,1987,
GE.EST,COL,1988,
GE.EST,COL,1989,
GE.EST,COL,1990,
GE.EST,COL,1991,
GE.EST,COL,1992,
GE.EST,COL,1993,
GE.EST,COL,1994,
GE.EST,COL,1995,
GE.EST,COL,1996,-0.45862889289856
GE.EST,COL,1997,
GE.EST,COL,1998,-0.325808048248291
GE.EST,COL,1999,
GE.EST,COL,2000,-0.403075814247131
GE.EST,COL,2001,
GE.EST,COL,2002,-0.487907588481903
GE.EST,COL,2003,-0.221860736608505
GE.EST,COL,2004,-0.215896517038345
GE.EST,COL,2005,-0.197672158479691
GE.EST,COL,2006,-0.191516101360321
GE.EST,COL,2007,-0.0502213798463345
GE.EST,COL,2008,-0.0256232153624296
GE.EST,COL,2009,-0.300557911396027
GE.EST,COL,2010,-0.123824141919613
GE.EST,COL,2011,-0.0504269637167454
GE.EST,COL,2012,-0.00116499257273972
GE.EST,COL,2013,0.0531518310308456
GE.EST,COL,2014,-0.135854035615921
GE.EST,COL,2015,-0.0937390848994255
GE.EST,COL,2016,-0.03696658462286
GE.EST,COL,2017,-0.140821367502213
GE.EST,COL,2018,-0.139370113611221
GE.EST,COL,2019,0.0327151045203209
GE.EST,COL,2020,0.00847531855106354
GE.EST,COL,2021,-0.0478276498615742
GE.EST,COL,2022,0.01379637978971
GE.EST,COL,2023,-0.075877919793129
GE.EST,COL,2024,
GE.EST,COL,2025,
GE.EST,CRI,1960,
GE.EST,CRI,1961,
GE.EST,CRI,1962,
GE.EST,CRI,1963,
GE.EST,CRI,1964,
GE.EST,CRI,1965,
GE.EST,CRI,1966,
GE.EST,CRI,1967,
GE.EST,CRI,1968,
GE.EST,CRI,1969,
GE.EST,CRI,1970,
GE.EST,CRI,1971,
GE.EST,CRI,1972,
GE.EST,CRI,1973,
GE.EST,CRI,1974,
GE.EST,CRI,1975,
GE.EST,CRI,1976,
GE.EST,CRI,1977,
GE.EST,CRI,1978,
GE.EST,CRI,1979,
GE.EST,CRI,1980,
GE.EST,CRI,1981,
GE.EST,CRI,1982,
GE.EST,CRI,1983,
GE.EST,CRI,1984,
GE.EST,CRI,1985,
GE.EST,CRI,1986,
GE.EST,CRI,1987,
GE.EST,CRI,1988,
