cik,name,country,fy,form,total_words,ai_core,ai_applied,ai_total,ai_bare_diag,risk_section_found,ai_in_risk,ai_nonrisk,exposure_nonrisk_per10k,exposure_total_per10k
1432364,AZUL SA,Brazil,2019,20-F,167537,1,0,1,0,1,0,1,0.0597,0.0597
1432364,AZUL SA,Brazil,2020,20-F,164297,0,0,0,0,1,0,0,0.0,0.0
1432364,AZUL SA,Brazil,2021,20-F,162648,0,0,0,0,1,0,0,0.0,0.0
1432364,AZUL SA,Brazil,2022,20-F,166980,0,0,0,0,1,0,0,0.0,0.0
1432364,AZUL SA,Brazil,2023,20-F,175437,1,0,1,0,1,0,1,0.057,0.057
1432364,AZUL SA,Brazil,2024,20-F,180958,0,0,0,0,1,0,0,0.0,0.0
1432364,AZUL SA,Brazil,2025,20-F,182520,0,0,0,0,1,0,0,0.0,0.0
1439124,AXIA Energia S.A.,Brazil,2022,20-F,226848,0,0,0,0,1,0,0,0.0,0.0
1439124,AXIA Energia S.A.,Brazil,2023,20-F,200965,2,0,2,0,1,0,2,0.0995,0.0995
1439124,AXIA Energia S.A.,Brazil,2024,20-F,166517,0,0,0,0,0,0,0,0.0,0.0
1439124,AXIA Energia S.A.,Brazil,2025,20-F,146029,7,0,7,10,0,0,7,0.4794,0.4794
1444406,ECOPETROL S.A.,Colombia,2017,20-F,146243,0,0,0,0,1,0,0,0.0,0.0
1444406,ECOPETROL S.A.,Colombia,2018,20-F,154736,0,0,0,0,1,0,0,0.0,0.0
1444406,ECOPETROL S.A.,Colombia,2019,20-F,168755,1,0,1,0,1,1,0,0.0,0.0593
1444406,ECOPETROL S.A.,Colombia,2020,20-F,185113,1,0,1,0,1,1,0,0.0,0.054
1444406,ECOPETROL S.A.,Colombia,2021,20-F,249496,1,0,1,0,0,0,1,0.0401,0.0401
1444406,ECOPETROL S.A.,Colombia,2022,20-F,260604,3,0,3,1,0,0,3,0.1151,0.1151
1444406,ECOPETROL S.A.,Colombia,2023,20-F,266679,3,0,3,1,0,0,3,0.1125,0.1125
1444406,ECOPETROL S.A.,Colombia,2024,20-F,282632,1,0,1,1,0,0,1,0.0354,0.0354
1444406,ECOPETROL S.A.,Colombia,2025,20-F,301490,12,5,17,16,0,0,17,0.5639,0.5639
1449877,Petrobras Argentina S.A.,Argentina,2017,20-F,241320,0,0,0,0,1,0,0,0.0,0.0
1450123,JBS S.A.,Brazil,2023,20-F,197573,0,0,0,0,1,0,0,0.0,0.0
1450123,JBS S.A.,Brazil,2024,20-F,218185,0,0,0,0,1,0,0,0.0,0.0
1464591,GeoPark Ltd,Colombia,2017,20-F,130667,0,0,0,0,1,0,0,0.0,0.0
1464591,GeoPark Ltd,Colombia,2018,20-F,130237,0,0,0,0,1,0,0,0.0,0.0
1464591,GeoPark Ltd,Colombia,2019,20-F,140257,0,0,0,0,1,0,0,0.0,0.0
1464591,GeoPark Ltd,Colombia,2020,20-F,148213,0,0,0,0,0,0,0,0.0,0.0
1464591,GeoPark Ltd,Colombia,2021,20-F,159780,5,0,5,0,0,0,5,0.3129,0.3129
1464591,GeoPark Ltd,Colombia,2022,20-F,160811,7,0,7,0,0,0,7,0.4353,0.4353
1464591,GeoPark Ltd,Colombia,2023,20-F,152361,5,0,5,0,0,0,5,0.3282,0.3282
1464591,GeoPark Ltd,Colombia,2024,20-F,155413,4,0,4,0,0,0,4,0.2574,0.2574
1464591,GeoPark Ltd,Colombia,2025,20-F,150759,7,1,8,11,0,0,8,0.5306,0.5306
1469395,Pampa Energy Inc.,Argentina,2017,20-F,239203,0,0,0,0,1,0,0,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,2018,20-F,267625,0,0,0,0,1,0,0,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,2019,20-F,269855,0,0,0,0,1,0,0,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,2020,20-F,207033,0,0,0,0,1,0,0,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,2021,20-F,207887,0,0,0,0,1,0,0,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,2022,20-F,209313,3,0,3,0,1,0,3,0.1433,0.1433
1469395,Pampa Energy Inc.,Argentina,2023,20-F,202614,1,0,1,1,1,0,1,0.0494,0.0494
1469395,Pampa Energy Inc.,Argentina,2024,20-F,179600,2,0,2,1,1,0,2,0.1114,0.1114
1469395,Pampa Energy Inc.,Argentina,2025,20-F,181143,2,0,2,2,1,0,2,0.1104,0.1104
1471055,Banco Santander (Brasil) S.A.,Brazil,2017,20-F,245986,2,0,2,0,0,0,2,0.0813,0.0813
1471055,Banco Santander (Brasil) S.A.,Brazil,2018,20-F,262457,6,2,8,6,0,0,8,0.3048,0.3048
1471055,Banco Santander (Brasil) S.A.,Brazil,2019,20-F,196827,5,4,9,0,1,0,9,0.4573,0.4573
1471055,Banco Santander (Brasil) S.A.,Brazil,2020,20-F,259410,5,2,7,0,0,0,7,0.2698,0.2698
1471055,Banco Santander (Brasil) S.A.,Brazil,2021,20-F,290902,8,1,9,1,0,0,9,0.3094,0.3094
1471055,Banco Santander (Brasil) S.A.,Brazil,2022,20-F,282198,6,3,9,5,0,0,9,0.3189,0.3189
1471055,Banco Santander (Brasil) S.A.,Brazil,2023,20-F,275795,8,3,11,20,0,0,11,0.3988,0.3988
1471055,Banco Santander (Brasil) S.A.,Brazil,2024,20-F,265829,14,13,27,37,0,0,27,1.0157,1.0157
1471055,Banco Santander (Brasil) S.A.,Brazil,2025,20-F,271586,14,19,33,48,0,0,33,1.2151,1.2151
1499505,Adecoagro S.A.,Argentina,2017,20-F,147480,0,0,0,0,0,0,0,0.0,0.0
1499505,Adecoagro S.A.,Argentina,2018,20-F,160130,0,0,0,0,0,0,0,0.0,0.0
1499505,Adecoagro S.A.,Argentina,2019,20-F,171774,0,0,0,0,0,0,0,0.0,0.0
1499505,Adecoagro S.A.,Argentina,2020,20-F,185651,1,0,1,0,0,0,1,0.0539,0.0539
1499505,Adecoagro S.A.,Argentina,2021,20-F,169325,1,0,1,0,0,0,1,0.0591,0.0591
1499505,Adecoagro S.A.,Argentina,2022,20-F,172260,1,0,1,0,0,0,1,0.0581,0.0581
1499505,Adecoagro S.A.,Argentina,2023,20-F,171730,1,0,1,0,0,0,1,0.0582,0.0582
1499505,Adecoagro S.A.,Argentina,2024,20-F,174068,1,0,1,3,0,0,1,0.0574,0.0574
1499505,Adecoagro S.A.,Argentina,2025,20-F,181238,3,2,5,12,0,0,5,0.2759,0.2759
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2017,20-F,115001,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2018,20-F,123275,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2019,20-F,124172,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2020,20-F,138255,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2021,20-F,154251,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2022,20-F,162652,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2023,20-F,148023,0,0,0,0,0,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2024,20-F,144064,0,0,0,0,1,0,0,0.0,0.0
1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,Brazil,2025,20-F,146087,0,0,0,0,1,0,0,0.0,0.0
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2017,20-F,299252,0,0,0,0,1,0,0,0.0,0.0
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2018,20-F,310081,0,0,0,0,1,0,0,0.0,0.0
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2019,20-F,316758,0,0,0,0,1,0,0,0.0,0.0
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2020,20-F,318514,0,1,1,0,0,0,1,0.0314,0.0314
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2021,20-F,389888,2,0,2,0,0,0,2,0.0513,0.0513
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2022,20-F,385318,2,1,3,2,0,0,3,0.0779,0.0779
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2023,20-F,363529,2,0,2,2,0,0,2,0.055,0.055
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2024,20-F,107149,3,2,5,2,0,0,5,0.4666,0.4666
1504764,Grupo Aval Acciones Y Valores S.A.,Colombia,2025,20-F,381144,12,6,18,16,0,0,18,0.4723,0.4723
1508478,Arcos Dorados Holdings Inc.,Argentina,2017,20-F,116764,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2018,20-F,112426,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2019,20-F,121441,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2020,20-F,124073,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2021,20-F,133702,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2022,20-F,133653,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2023,20-F,129801,0,0,0,0,0,0,0,0.0,0.0
1508478,Arcos Dorados Holdings Inc.,Argentina,2024,20-F,127544,1,1,2,2,0,0,2,0.1568,0.1568
1508478,Arcos Dorados Holdings Inc.,Argentina,2025,20-F,120542,1,1,2,2,0,0,2,0.1659,0.1659
1517399,Grupo Supervielle S.A.,Argentina,2017,20-F,224927,0,1,1,0,1,1,0,0.0,0.0445
1517399,Grupo Supervielle S.A.,Argentina,2018,20-F,224383,0,0,0,0,1,0,0,0.0,0.0
1517399,Grupo Supervielle S.A.,Argentina,2019,20-F,222910,0,3,3,0,1,3,0,0.0,0.1346
1517399,Grupo Supervielle S.A.,Argentina,2020,20-F,221281,0,0,0,0,1,0,0,0.0,0.0
1517399,Grupo Supervielle S.A.,Argentina,2021,20-F,228626,2,1,3,0,1,3,0,0.0,0.1312
1517399,Grupo Supervielle S.A.,Argentina,2022,20-F,235204,2,0,2,0,1,2,0,0.0,0.085
1517399,Grupo Supervielle S.A.,Argentina,2023,20-F,236820,6,0,6,0,1,4,2,0.0845,0.2534
1517399,Grupo Supervielle S.A.,Argentina,2024,20-F,256274,16,0,16,0,1,12,4,0.1561,0.6243
1517399,Grupo Supervielle S.A.,Argentina,2025,20-F,263958,19,0,19,10,1,16,3,0.1137,0.7198
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2017,20-F,132285,0,0,0,0,1,0,0,0.0,0.0
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2018,20-F,140087,0,0,0,0,1,0,0,0.0,0.0
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2019,20-F,147563,0,0,0,0,1,0,0,0.0,0.0
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2020,20-F,149188,0,0,0,0,0,0,0,0.0,0.0
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2021,20-F,168249,0,0,0,0,0,0,0,0.0,0.0
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2022,20-F,168272,0,0,0,0,1,0,0,0.0,0.0
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2023,20-F,165128,2,0,2,0,1,2,0,0.0,0.1211
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2024,20-F,157848,4,12,16,12,0,0,16,1.0136,1.0136
1520504,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Mexico,2025,20-F,165327,12,17,29,19,1,28,1,0.0605,1.7541
1534675,Tecnoglass Inc.,Colombia,2017,10-K,48929,0,0,0,0,0,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2018,10-K,55117,0,0,0,0,0,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2019,10-K,48930,0,0,0,0,1,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2020,10-K,50763,0,0,0,0,1,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2021,10-K,54266,0,0,0,0,0,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2022,10-K,57854,0,0,0,0,1,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2023,10-K,58698,0,0,0,0,1,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2024,10-K,55886,0,0,0,1,1,0,0,0.0,0.0
1534675,Tecnoglass Inc.,Colombia,2025,10-K,58775,0,0,0,3,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2017,10-K,22179,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2018,10-K,23500,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2019,10-K,21313,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2020,10-K,27877,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2021,10-K,37506,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2022,10-K,46977,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2023,10-K,50457,0,0,0,0,1,0,0,0.0,0.0
1540684,Atlas Lithium Corp,Brazil,2024,10-K,52203,1,0,1,0,1,0,1,0.1916,0.1916
1540684,Atlas Lithium Corp,Brazil,2025,10-K,44036,0,1,1,4,1,0,1,0.2271,0.2271
1557860,Globant S.A.,Argentina,2017,20-F,148638,18,1,19,20,0,0,19,1.2783,1.2783
1557860,Globant S.A.,Argentina,2018,20-F,160131,11,1,12,17,1,0,12,0.7494,0.7494
1557860,Globant S.A.,Argentina,2019,20-F,162699,21,3,24,12,1,0,24,1.4751,1.4751
1557860,Globant S.A.,Argentina,2020,20-F,165561,21,5,26,28,0,0,26,1.5704,1.5704
1557860,Globant S.A.,Argentina,2021,20-F,164059,17,6,23,35,0,0,23,1.4019,1.4019
1557860,Globant S.A.,Argentina,2022,20-F,142670,29,10,39,45,0,0,39,2.7336,2.7336
1557860,Globant S.A.,Argentina,2023,20-F,140342,11,21,32,80,0,0,32,2.2801,2.2801
1557860,Globant S.A.,Argentina,2024,20-F,135747,8,21,29,109,0,0,29,2.1363,2.1363
1557860,Globant S.A.,Argentina,2025,20-F,134265,5,40,45,171,0,0,45,3.3516,3.3516
1562767,Netshoes (Cayman) Ltd.,Brazil,2017,20-F,106189,0,0,0,0,1,0,0,0.0,0.0
1562767,Netshoes (Cayman) Ltd.,Brazil,2018,20-F,112084,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2017,20-F,124529,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2018,20-F,126982,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2019,20-F,133053,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2020,20-F,139308,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2021,20-F,174979,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2022,20-F,153686,0,0,0,0,1,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2023,20-F,152288,0,0,0,0,0,0,0,0.0,0.0
1565025,AMBEV S.A.,Brazil,2024,20-F,156680,1,0,1,1,1,1,0,0.0,0.0638
1565025,AMBEV S.A.,Brazil,2025,20-F,157125,1,0,1,1,0,0,1,0.0636,0.0636
1572621,AENZA S.A.A.,Peru,2017,20-F,182151,0,0,0,1,0,0,0,0.0,0.0
1572621,AENZA S.A.A.,Peru,2018,20-F,175137,0,0,0,0,1,0,0,0.0,0.0
1572621,AENZA S.A.A.,Peru,2019,20-F,169159,0,0,0,0,1,0,0,0.0,0.0
1572621,AENZA S.A.A.,Peru,2020,20-F,174595,0,0,0,0,1,0,0,0.0,0.0
1572621,AENZA S.A.A.,Peru,2021,20-F,180431,0,0,0,0,1,0,0,0.0,0.0
1572621,AENZA S.A.A.,Peru,2022,20-F,198679,0,0,0,0,1,0,0,0.0,0.0
1572621,AENZA S.A.A.,Peru,2023,20-F,197504,0,0,0,0,1,0,0,0.0,0.0
1575969,Avianca Holdings S.A.,Colombia,2017,20-F,160053,0,0,0,0,0,0,0,0.0,0.0
1575969,Avianca Holdings S.A.,Colombia,2018,20-F,199363,0,0,0,0,1,0,0,0.0,0.0
1575969,Avianca Holdings S.A.,Colombia,2019,20-F,151287,0,0,0,0,1,0,0,0.0,0.0
1575969,Avianca Holdings S.A.,Colombia,2020,20-F,141073,0,0,0,1,1,0,0,0.0,0.0
1615903,Intercorp Financial Services Inc.,Peru,2019,20-F,228005,8,4,12,0,1,0,12,0.5263,0.5263
1615903,Intercorp Financial Services Inc.,Peru,2020,20-F,234179,9,5,14,0,1,0,14,0.5978,0.5978
1615903,Intercorp Financial Services Inc.,Peru,2021,20-F,262206,9,4,13,1,0,0,13,0.4958,0.4958
1615903,Intercorp Financial Services Inc.,Peru,2022,20-F,269743,18,3,21,0,0,0,21,0.7785,0.7785
1615903,Intercorp Financial Services Inc.,Peru,2023,20-F,287466,16,8,24,7,0,0,24,0.8349,0.8349
1615903,Intercorp Financial Services Inc.,Peru,2024,20-F,272718,17,6,23,8,0,0,23,0.8434,0.8434
1615903,Intercorp Financial Services Inc.,Peru,2025,20-F,269396,14,10,24,18,0,0,24,0.8909,0.8909
1659939,Enel Chile S.A.,Chile,2017,20-F,152121,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2018,20-F,152945,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2019,20-F,162083,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2020,20-F,179854,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2021,20-F,200281,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2022,20-F,218683,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2023,20-F,223305,0,0,0,0,0,0,0,0.0,0.0
1659939,Enel Chile S.A.,Chile,2024,20-F,220905,2,1,3,6,0,0,3,0.1358,0.1358
1659939,Enel Chile S.A.,Chile,2025,20-F,245404,5,12,17,30,0,0,17,0.6927,0.6927
1691493,Nu Holdings Ltd.,Brazil,2021,20-F,220317,25,1,26,13,1,0,26,1.1801,1.1801
1691493,Nu Holdings Ltd.,Brazil,2022,20-F,227664,29,0,29,13,0,0,29,1.2738,1.2738
1691493,Nu Holdings Ltd.,Brazil,2023,20-F,218137,30,1,31,7,1,0,31,1.4211,1.4211
1691493,Nu Holdings Ltd.,Brazil,2024,20-F,222373,37,9,46,36,1,0,46,2.0686,2.0686
1691493,Nu Holdings Ltd.,Brazil,2025,20-F,195026,36,9,45,37,0,0,45,2.3074,2.3074
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2017,20-F,312572,0,0,0,0,0,0,0,0.0,0.0
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2018,20-F,282809,0,2,2,0,0,0,2,0.0707,0.0707
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2019,20-F,271278,0,2,2,0,0,0,2,0.0737,0.0737
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2020,20-F,347042,0,4,4,0,1,0,4,0.1153,0.1153
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2021,20-F,355559,1,2,3,0,1,0,3,0.0844,0.0844
1698287,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Mexico,2022,20-F,364891,1,1,2,0,0,0,2,0.0548,0.0548
1703141,"Despegar.com, Corp.",Argentina,2017,20-F,97155,3,0,3,0,1,0,3,0.3088,0.3088
1703141,"Despegar.com, Corp.",Argentina,2018,20-F,94810,3,0,3,0,1,0,3,0.3164,0.3164
1703141,"Despegar.com, Corp.",Argentina,2019,20-F,100078,3,0,3,0,1,0,3,0.2998,0.2998
1703141,"Despegar.com, Corp.",Argentina,2020,20-F,123348,3,0,3,0,0,0,3,0.2432,0.2432
1703141,"Despegar.com, Corp.",Argentina,2021,20-F,130707,4,0,4,0,0,0,4,0.306,0.306
1703141,"Despegar.com, Corp.",Argentina,2022,20-F,137455,5,0,5,0,0,0,5,0.3638,0.3638
1703141,"Despegar.com, Corp.",Argentina,2023,20-F,123733,17,1,18,3,0,0,18,1.4547,1.4547
1703141,"Despegar.com, Corp.",Argentina,2024,20-F,128724,16,3,19,5,0,0,19,1.476,1.476
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2017,20-F,125369,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2018,20-F,134050,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2019,20-F,144587,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2020,20-F,140477,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2021,20-F,136667,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2022,20-F,140326,0,0,0,0,0,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2023,20-F,137122,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2024,20-F,134630,0,0,0,0,1,0,0,0.0,0.0
1711375,Loma Negra Compania Industrial Argentina Sociedad Anonima,Argentina,2025,20-F,136782,0,0,0,0,1,0,0,0.0,0.0
1712807,PagSeguro Digital Ltd.,Brazil,2017,20-F,107027,4,2,6,0,1,2,4,0.3737,0.5606
1712807,PagSeguro Digital Ltd.,Brazil,2018,20-F,109083,3,2,5,0,0,0,5,0.4584,0.4584
1712807,PagSeguro Digital Ltd.,Brazil,2019,20-F,126322,3,2,5,0,0,0,5,0.3958,0.3958
1712807,PagSeguro Digital Ltd.,Brazil,2020,20-F,141222,4,2,6,0,0,0,6,0.4249,0.4249
1712807,PagSeguro Digital Ltd.,Brazil,2021,20-F,155692,4,3,7,0,0,0,7,0.4496,0.4496
1712807,PagSeguro Digital Ltd.,Brazil,2022,20-F,149050,4,2,6,0,0,0,6,0.4025,0.4025
1712807,PagSeguro Digital Ltd.,Brazil,2023,20-F,150844,4,3,7,15,0,0,7,0.4641,0.4641
1712807,PagSeguro Digital Ltd.,Brazil,2024,20-F,143464,2,10,12,31,1,0,12,0.8364,0.8364
1712807,PagSeguro Digital Ltd.,Brazil,2025,20-F,147586,2,11,13,33,1,0,13,0.8808,0.8808
1713930,Nexa Resources S.A.,Peru,2017,20-F,122160,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2018,20-F,117034,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2019,20-F,117173,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2020,20-F,140803,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2021,20-F,146274,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2022,20-F,151449,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2023,20-F,169076,0,0,0,0,1,0,0,0.0,0.0
1713930,Nexa Resources S.A.,Peru,2024,20-F,179241,4,1,5,2,1,5,0,0.0,0.279
1713930,Nexa Resources S.A.,Peru,2025,20-F,172834,2,3,5,24,1,5,0,0.0,0.2893
1716586,"ESTRE AMBIENTAL, INC.",Brazil,2017,20-F,159289,0,0,0,0,1,0,0,0.0,0.0
1716586,"ESTRE AMBIENTAL, INC.",Brazil,2018,20-F,168577,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2017,20-F,197376,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2018,20-F,217794,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2019,20-F,238641,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2020,20-F,257080,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2021,20-F,207278,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2022,20-F,213142,0,0,0,0,1,0,0,0.0,0.0
1717161,CENTRAL PUERTO S.A.,Argentina,2023,20-F,212934,1,0,1,0,1,0,1,0.047,0.047
1717161,CENTRAL PUERTO S.A.,Argentina,2024,20-F,228155,1,0,1,0,1,0,1,0.0438,0.0438
1717161,CENTRAL PUERTO S.A.,Argentina,2025,20-F,202530,1,0,1,0,1,0,1,0.0494,0.0494
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2017,20-F,190139,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2018,20-F,176238,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2019,20-F,180019,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2020,20-F,190355,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2021,20-F,213678,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2022,20-F,209501,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2023,20-F,218314,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2024,20-F,209272,0,0,0,0,0,0,0,0.0,0.0
1717393,CORPORACION AMERICA AIRPORTS S.A.,Argentina,2025,20-F,207845,0,0,0,0,0,0,0,0.0,0.0
1740594,Arco Platform Ltd.,Brazil,2018,20-F,98953,0,0,0,0,1,0,0,0.0,0.0
1740594,Arco Platform Ltd.,Brazil,2019,20-F,109014,0,0,0,0,1,0,0,0.0,0.0
1740594,Arco Platform Ltd.,Brazil,2020,20-F,122486,0,0,0,0,1,0,0,0.0,0.0
1740594,Arco Platform Ltd.,Brazil,2021,20-F,137210,0,0,0,0,1,0,0,0.0,0.0
1740594,Arco Platform Ltd.,Brazil,2022,20-F,136243,0,0,0,0,0,0,0,0.0,0.0
1745431,StoneCo Ltd.,Brazil,2018,20-F,143215,4,3,7,11,0,0,7,0.4888,0.4888
1745431,StoneCo Ltd.,Brazil,2019,20-F,147330,4,3,7,11,0,0,7,0.4751,0.4751
