cik,name,country,fy,revenue,revenue_concept,cogs,cogs_concept,ppe_net,ppe_net_concept,assets,assets_concept,intangibles,intangibles_concept,goodwill,goodwill_concept,rnd,rnd_concept,liabilities,liabilities_concept,units
1291733,Gol Intelligent Airlines Inc.,Brazil,2019,13864704000,ifrs-full:Revenue,,,6058101000,ifrs-full:PropertyPlantAndEquipment,15298446000,ifrs-full:Assets,,,110741000,ifrs-full:Goodwill,,,,,BRL
1291733,Gol Intelligent Airlines Inc.,Brazil,2020,6371817000,ifrs-full:Revenue,,,4960288000,ifrs-full:PropertyPlantAndEquipment,12814136000,ifrs-full:Assets,,,65611000,ifrs-full:Goodwill,,,,,BRL
1291733,Gol Intelligent Airlines Inc.,Brazil,2021,7433384000,ifrs-full:Revenue,,,7675170000,ifrs-full:PropertyPlantAndEquipment,14402343000,ifrs-full:Assets,1823209000,ifrs-full:IntangibleAssetsOtherThanGoodwill,66757000,ifrs-full:Goodwill,,,,,BRL
1291733,Gol Intelligent Airlines Inc.,Brazil,2022,15198725000,ifrs-full:Revenue,,,9588696000,ifrs-full:PropertyPlantAndEquipment,16970285000,ifrs-full:Assets,1862989000,ifrs-full:IntangibleAssetsOtherThanGoodwill,69932000,ifrs-full:Goodwill,,,,,BRL
1291733,Gol Intelligent Airlines Inc.,Brazil,2023,18774024000,ifrs-full:Revenue,,,9187700000,ifrs-full:PropertyPlantAndEquipment,16726194000,ifrs-full:Assets,1937800000,ifrs-full:IntangibleAssetsOtherThanGoodwill,45147000,ifrs-full:Goodwill,,,,,BRL
1300482,CPFL Energy INC,Brazil,2016,19112089000,ifrs-full:Revenue,,,9712998000,ifrs-full:PropertyPlantAndEquipment,42170992000,ifrs-full:Assets,,,,,,,,,BRL
1300482,CPFL Energy INC,Brazil,2017,26744905000,ifrs-full:Revenue,,,9787125000,ifrs-full:PropertyPlantAndEquipment,41282912000,ifrs-full:Assets,,,,,,,,,BRL
1300482,CPFL Energy INC,Brazil,2018,28136627000,ifrs-full:Revenue,,,9456614000,ifrs-full:PropertyPlantAndEquipment,42211530000,ifrs-full:Assets,,,,,,,,,BRL
1300482,CPFL Energy INC,Brazil,2019,29932474000,ifrs-full:Revenue,,,9083710000,ifrs-full:PropertyPlantAndEquipment,44078293000,ifrs-full:Assets,,,,,,,,,BRL
1342874,Ternium S.A.,Mexico,2016,7223975000,ifrs-full:Revenue,5384390000,ifrs-full:CostOfSales,4135977000,ifrs-full:PropertyPlantAndEquipment,8322870000,ifrs-full:Assets,,,,,9200000,ifrs-full:ResearchAndDevelopmentExpense,3156277000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2017,9700296000,ifrs-full:Revenue,7403025000,ifrs-full:CostOfSales,5349753000,ifrs-full:PropertyPlantAndEquipment,12122566000,ifrs-full:Assets,,,,,9800000,ifrs-full:ResearchAndDevelopmentExpense,6269795000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2018,11454807000,ifrs-full:Revenue,8483328000,ifrs-full:CostOfSales,5817609000,ifrs-full:PropertyPlantAndEquipment,12547862000,ifrs-full:Assets,,,,,8900000,ifrs-full:ResearchAndDevelopmentExpense,5063286000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2019,10192818000,ifrs-full:Revenue,8452440000,ifrs-full:CostOfSales,6539581000,ifrs-full:PropertyPlantAndEquipment,12935533000,ifrs-full:Assets,,,,,10000000,ifrs-full:ResearchAndDevelopmentExpense,5220660000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2020,8735435000,ifrs-full:Revenue,7099923000,ifrs-full:CostOfSales,6504681000,ifrs-full:PropertyPlantAndEquipment,12856235000,ifrs-full:Assets,,,,,8300000,ifrs-full:ResearchAndDevelopmentExpense,4413082000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2021,16090744000,ifrs-full:Revenue,9895070000,ifrs-full:CostOfSales,6431578000,ifrs-full:PropertyPlantAndEquipment,17097907000,ifrs-full:Assets,,,,,9800000,ifrs-full:ResearchAndDevelopmentExpense,4862869000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2022,16414466000,ifrs-full:Revenue,12487282000,ifrs-full:CostOfSales,6261887000,ifrs-full:PropertyPlantAndEquipment,17491548000,ifrs-full:Assets,,,,,16300000,ifrs-full:ResearchAndDevelopmentExpense,3723155000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2023,17610092000,ifrs-full:Revenue,14050737000,ifrs-full:CostOfSales,7637687000,ifrs-full:PropertyPlantAndEquipment,24179104000,ifrs-full:Assets,,,,,19000000,ifrs-full:ResearchAndDevelopmentExpense,7367245000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2024,17649060000,ifrs-full:Revenue,14760224000,ifrs-full:CostOfSales,8381155000,ifrs-full:PropertyPlantAndEquipment,23128547000,ifrs-full:Assets,,,,,23800000,ifrs-full:ResearchAndDevelopmentExpense,6996978000,ifrs-full:Liabilities,USD
1342874,Ternium S.A.,Mexico,2025,15609094000,ifrs-full:Revenue,13255990000,ifrs-full:CostOfSales,10406110000,ifrs-full:PropertyPlantAndEquipment,23615091000,ifrs-full:Assets,,,,,21800000,ifrs-full:ResearchAndDevelopmentExpense,7467345000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2016,2219186000,ifrs-full:Revenue,,,2418164000,ifrs-full:PropertyPlantAndEquipment,3640595000,ifrs-full:Assets,,,,,,,2008715000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2017,2521786000,ifrs-full:Revenue,,,2614216000,ifrs-full:PropertyPlantAndEquipment,4422263000,ifrs-full:Assets,,,,,,,2571325000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2018,2677627000,ifrs-full:Revenue,,,2698131000,ifrs-full:PropertyPlantAndEquipment,4441905000,ifrs-full:Assets,,,,,,,2645311000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2019,2707408000,ifrs-full:Revenue,,,2532402000,ifrs-full:PropertyPlantAndEquipment,4357378000,ifrs-full:Assets,,,,,,,2422472000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2020,801003000,ifrs-full:Revenue,,,2147486000,ifrs-full:PropertyPlantAndEquipment,3853384000,ifrs-full:Assets,,,,,,,2569826000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2021,1509931000,ifrs-full:Revenue,,,2512704000,ifrs-full:PropertyPlantAndEquipment,4248261000,ifrs-full:Assets,,,,,,,2948864000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2022,2965033000,ifrs-full:Revenue,,,2883524000,ifrs-full:PropertyPlantAndEquipment,4690362000,ifrs-full:Assets,,,,,,,3198252000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2023,3457004000,ifrs-full:Revenue,,,3238632000,ifrs-full:PropertyPlantAndEquipment,5196836000,ifrs-full:Assets,,,,,,,3074688000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2024,3446198000,ifrs-full:Revenue,,,3458260000,ifrs-full:PropertyPlantAndEquipment,5742286000,ifrs-full:Assets,,,,,,,3369543000,ifrs-full:Liabilities,USD
1345105,"Copa Holdings, S.A.",Panama,2025,3617822000,ifrs-full:Revenue,,,4120055000,ifrs-full:PropertyPlantAndEquipment,6583024000,ifrs-full:Assets,,,,,,,3807601000,ifrs-full:Liabilities,USD
1347557,Pacific Airport Group,Mexico,2016,11107561000,ifrs-full:Revenue,1782371000,ifrs-full:CostOfSales,1630393000,ifrs-full:PropertyPlantAndEquipment,36051462000,ifrs-full:Assets,,,,,,,13646893000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2017,12365918000,ifrs-full:Revenue,2110407000,ifrs-full:CostOfSales,1655688000,ifrs-full:PropertyPlantAndEquipment,39517532000,ifrs-full:Assets,,,,,,,17440763000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2018,14122890000,ifrs-full:Revenue,2453722000,ifrs-full:CostOfSales,1906233000,ifrs-full:PropertyPlantAndEquipment,39550502000,ifrs-full:Assets,,,,,,,17778352000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2019,16226021000,ifrs-full:Revenue,2744864000,ifrs-full:CostOfSales,1905684000,ifrs-full:PropertyPlantAndEquipment,41577804000,ifrs-full:Assets,,,,,,,20908361000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2020,11866373000,ifrs-full:Revenue,2668707000,ifrs-full:CostOfSales,2146232000,ifrs-full:PropertyPlantAndEquipment,51361173000,ifrs-full:Assets,,,,,,,28508390000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2021,19014906000,ifrs-full:Revenue,,,3094220000,ifrs-full:PropertyPlantAndEquipment,55323085000,ifrs-full:Assets,,,,,,,34894485000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2022,27380376000,ifrs-full:Revenue,,,3928258000,ifrs-full:PropertyPlantAndEquipment,60505341000,ifrs-full:Assets,,,,,,,40677296000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2023,33224144000,ifrs-full:Revenue,,,4552283000,ifrs-full:PropertyPlantAndEquipment,67444859000,ifrs-full:Assets,,,,,,,46500212000,ifrs-full:Liabilities,MXN
1347557,Pacific Airport Group,Mexico,2024,33614374000,ifrs-full:Revenue,,,4819108000,ifrs-full:PropertyPlantAndEquipment,81653073000,ifrs-full:Assets,,,,,,,57031334000,ifrs-full:Liabilities,MXN
1355444,EMBRAER S.A.,Brazil,2016,6203900000,ifrs-full:Revenue,4982000000,ifrs-full:CostOfSales,2154200000,ifrs-full:PropertyPlantAndEquipment,11719800000,ifrs-full:Assets,,,,,47600000,ifrs-full:ResearchAndDevelopmentExpense,7783400000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2017,2546500000,ifrs-full:Revenue,2248600000,ifrs-full:CostOfSales,2104900000,ifrs-full:PropertyPlantAndEquipment,11974600000,ifrs-full:Assets,,,,,22200000,ifrs-full:ResearchAndDevelopmentExpense,7797100000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2018,5071100000,ifrs-full:Revenue,4303100000,ifrs-full:CostOfSales,1964700000,ifrs-full:PropertyPlantAndEquipment,11293300000,ifrs-full:Assets,,,,,46100000,ifrs-full:ResearchAndDevelopmentExpense,7353200000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2019,5462600000,ifrs-full:Revenue,4667100000,ifrs-full:CostOfSales,968900000,ifrs-full:PropertyPlantAndEquipment,10540900000,ifrs-full:Assets,,,,,49400000,ifrs-full:ResearchAndDevelopmentExpense,6957900000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2020,3771100000,ifrs-full:Revenue,3293500000,ifrs-full:CostOfSales,1956000000,ifrs-full:PropertyPlantAndEquipment,10516000000,ifrs-full:Assets,,,10200000,ifrs-full:Goodwill,29800000,ifrs-full:ResearchAndDevelopmentExpense,7608500000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2021,4197200000,ifrs-full:Revenue,3537600000,ifrs-full:CostOfSales,1687600000,ifrs-full:PropertyPlantAndEquipment,10155000000,ifrs-full:Assets,,,,,43000000,ifrs-full:ResearchAndDevelopmentExpense,7380000000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2022,4540400000,ifrs-full:Revenue,3628200000,ifrs-full:CostOfSales,1649200000,ifrs-full:PropertyPlantAndEquipment,10142100000,ifrs-full:Assets,,,,,110000000,ifrs-full:ResearchAndDevelopmentExpense,7317800000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2023,5268500000,ifrs-full:Revenue,4358900000,ifrs-full:CostOfSales,1770700000,ifrs-full:PropertyPlantAndEquipment,10782500000,ifrs-full:Assets,,,,,90300000,ifrs-full:ResearchAndDevelopmentExpense,7743200000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2024,6394700000,ifrs-full:Revenue,5241600000,ifrs-full:CostOfSales,1941300000,ifrs-full:PropertyPlantAndEquipment,11824300000,ifrs-full:Assets,,,,,55000000,ifrs-full:ResearchAndDevelopmentExpense,8479700000,ifrs-full:Liabilities,USD
1355444,EMBRAER S.A.,Brazil,2025,7577500000,ifrs-full:Revenue,6248800000,ifrs-full:CostOfSales,2130900000,ifrs-full:PropertyPlantAndEquipment,12920200000,ifrs-full:Assets,,,,,74400000,ifrs-full:ResearchAndDevelopmentExpense,9108200000,ifrs-full:Liabilities,USD
1378239,Central North Airport Group,Mexico,2016,5550269000,ifrs-full:Revenue,900141000,ifrs-full:CostOfSales,2444205000,ifrs-full:PropertyPlantAndEquipment,13545323000,ifrs-full:Assets,6513514000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,6858343000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2017,7129827000,ifrs-full:Revenue,981065000,ifrs-full:CostOfSales,2601397000,ifrs-full:PropertyPlantAndEquipment,14200800000,ifrs-full:Assets,7648417000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,6971485000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2018,7907054000,ifrs-full:Revenue,977896000,ifrs-full:CostOfSales,2670262000,ifrs-full:PropertyPlantAndEquipment,15590484000,ifrs-full:Assets,8566656000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,7078557000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2019,8527101000,ifrs-full:Revenue,954207000,ifrs-full:CostOfSales,2647101000,ifrs-full:PropertyPlantAndEquipment,17276961000,ifrs-full:Assets,9267111000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,7389466000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2020,5367466000,ifrs-full:Revenue,765958000,ifrs-full:CostOfSales,2700469000,ifrs-full:PropertyPlantAndEquipment,18191580000,ifrs-full:Assets,10229656000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,7365333000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2021,8720010000,ifrs-full:Revenue,,,2724296000,ifrs-full:PropertyPlantAndEquipment,22889141000,ifrs-full:Assets,11680684000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,11650909000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2022,11934768000,ifrs-full:Revenue,,,2566095000,ifrs-full:PropertyPlantAndEquipment,23069978000,ifrs-full:Assets,13940366000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,14515358000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2023,14457080000,ifrs-full:Revenue,,,2852674000,ifrs-full:PropertyPlantAndEquipment,25237595000,ifrs-full:Assets,16421304000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,15399093000,ifrs-full:Liabilities,MXN
1378239,Central North Airport Group,Mexico,2024,15072956000,ifrs-full:Revenue,,,3112540000,ifrs-full:PropertyPlantAndEquipment,27233060000,ifrs-full:Assets,18715808000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,16688823000,ifrs-full:Liabilities,MXN
1395213,EDENOR,Argentina,2016,25826759000,ifrs-full:Revenue,,,50894768000,ifrs-full:PropertyPlantAndEquipment,18933530000,ifrs-full:Assets,,,,,,,18571698000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2017,60897330000,ifrs-full:Revenue,,,119440000000,ifrs-full:PropertyPlantAndEquipment,70881927000,ifrs-full:Assets,,,,,,,43088208000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2018,117120000000,ifrs-full:Revenue,,,130774000000,ifrs-full:PropertyPlantAndEquipment,118388260000,ifrs-full:Assets,,,,,,,70767270000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2019,184739000000,ifrs-full:Revenue,,,208061000000,ifrs-full:PropertyPlantAndEquipment,162633000000,ifrs-full:Assets,,,,,,,82113000000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2020,268389000000,ifrs-full:Revenue,,,367141000000,ifrs-full:PropertyPlantAndEquipment,224510000000,ifrs-full:Assets,,,,,,,129608000000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2021,688502000000,ifrs-full:Revenue,,,1185172000000,ifrs-full:PropertyPlantAndEquipment,463268000000,ifrs-full:Assets,,,,,,,319718000000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2022,1395852000000,ifrs-full:Revenue,,,2685037000000,ifrs-full:PropertyPlantAndEquipment,3255963000000,ifrs-full:Assets,,,,,,,2212788000000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2023,1526735000000,ifrs-full:Revenue,,,2772111000000,ifrs-full:PropertyPlantAndEquipment,3285627000000,ifrs-full:Assets,,,,,,,2053023000000,ifrs-full:Liabilities,ARS
1395213,EDENOR,Argentina,2024,2043127000000,ifrs-full:Revenue,,,3002617000000,ifrs-full:PropertyPlantAndEquipment,3979577000000,ifrs-full:Assets,,,,,,,2472512000000,ifrs-full:Liabilities,ARS
1402902,Cosan Ltd.,Brazil,2016,12518139000,ifrs-full:Revenue,8317490000,ifrs-full:CostOfSales,10726448000,ifrs-full:PropertyPlantAndEquipment,50469850000,ifrs-full:Assets,16394180000,ifrs-full:IntangibleAssetsOtherThanGoodwill,614808000,ifrs-full:Goodwill,,,34460101000,ifrs-full:Liabilities,BRL
1402902,Cosan Ltd.,Brazil,2017,13579021000,ifrs-full:Revenue,9224314000,ifrs-full:CostOfSales,11681575000,ifrs-full:PropertyPlantAndEquipment,55624511000,ifrs-full:Assets,16121725000,ifrs-full:IntangibleAssetsOtherThanGoodwill,751434000,ifrs-full:Goodwill,,,38565098000,ifrs-full:Liabilities,BRL
1402902,Cosan Ltd.,Brazil,2018,16834768000,ifrs-full:Revenue,12108305000,ifrs-full:CostOfSales,12417822000,ifrs-full:PropertyPlantAndEquipment,56360716000,ifrs-full:Assets,15248060000,ifrs-full:IntangibleAssetsOtherThanGoodwill,782783000,ifrs-full:Goodwill,,,38391360000,ifrs-full:Liabilities,BRL
1402902,Cosan Ltd.,Brazil,2019,20611409000,ifrs-full:Revenue,14160233000,ifrs-full:CostOfSales,12153136000,ifrs-full:PropertyPlantAndEquipment,65717874000,ifrs-full:Assets,15139819000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,49477393000,ifrs-full:Liabilities,BRL
1430162,Cosan S.A.,Brazil,2018,16834768000,ifrs-full:Revenue,12108305000,ifrs-full:CostOfSales,,,,,,,,,,,,,BRL
1430162,Cosan S.A.,Brazil,2019,20611409000,ifrs-full:Revenue,14616985000,ifrs-full:CostOfSales,12153136000,ifrs-full:PropertyPlantAndEquipment,65717874000,ifrs-full:Assets,15938682000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,49477393000,ifrs-full:Liabilities,BRL
1430162,Cosan S.A.,Brazil,2020,20437835000,ifrs-full:Revenue,14999823000,ifrs-full:CostOfSales,14068506000,ifrs-full:PropertyPlantAndEquipment,83713565000,ifrs-full:Assets,16219719000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,62894698000,ifrs-full:Liabilities,BRL
1430162,Cosan S.A.,Brazil,2021,26093154000,ifrs-full:Revenue,20263186000,ifrs-full:CostOfSales,16648553000,ifrs-full:PropertyPlantAndEquipment,97842023000,ifrs-full:Assets,16648681000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,68972001000,ifrs-full:Liabilities,BRL
1430162,Cosan S.A.,Brazil,2022,39322786000,ifrs-full:Revenue,30556819000,ifrs-full:CostOfSales,18948436000,ifrs-full:PropertyPlantAndEquipment,134484992000,ifrs-full:Assets,20661870000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,86315593000,ifrs-full:Liabilities,BRL
1430162,Cosan S.A.,Brazil,2023,39468497000,ifrs-full:Revenue,28549896000,ifrs-full:CostOfSales,21239974000,ifrs-full:PropertyPlantAndEquipment,139865382000,ifrs-full:Assets,21258313000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,88884202000,ifrs-full:Liabilities,BRL
1430162,Cosan S.A.,Brazil,2024,43950742000,ifrs-full:Revenue,30236061000,ifrs-full:CostOfSales,23019016000,ifrs-full:PropertyPlantAndEquipment,141265902000,ifrs-full:Assets,24745764000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,101867540000,ifrs-full:Liabilities,BRL
1432364,AZUL SA,Brazil,2016,6669891000,ifrs-full:Revenue,,,3440000000,ifrs-full:PropertyPlantAndEquipment,8400600000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2017,7704831000,ifrs-full:Revenue,,,1880771000,ifrs-full:PropertyPlantAndEquipment,13917116000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2018,9057064000,ifrs-full:Revenue,,,1842239000,ifrs-full:PropertyPlantAndEquipment,16094398000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2019,11442317000,ifrs-full:Revenue,,,9553643000,ifrs-full:PropertyPlantAndEquipment,19197490000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2020,5744126000,ifrs-full:Revenue,,,1799706000,ifrs-full:PropertyPlantAndEquipment,15794457000,ifrs-full:Assets,,,810948000,ifrs-full:Goodwill,,,,,BRL
1432364,AZUL SA,Brazil,2021,9975729000,ifrs-full:Revenue,,,1961174000,ifrs-full:PropertyPlantAndEquipment,18533473000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2022,15948067000,ifrs-full:Revenue,,,1953089000,ifrs-full:PropertyPlantAndEquipment,18721293000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2023,18554425000,ifrs-full:Revenue,,,2295851000,ifrs-full:PropertyPlantAndEquipment,20532909000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2024,19526208000,ifrs-full:Revenue,,,3034554000,ifrs-full:PropertyPlantAndEquipment,26274943000,ifrs-full:Assets,,,,,,,,,BRL
1432364,AZUL SA,Brazil,2025,21640393000,ifrs-full:Revenue,,,2772299000,ifrs-full:PropertyPlantAndEquipment,23637914000,ifrs-full:Assets,,,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2016,50400113000,ifrs-full:Revenue,,,26812925000,ifrs-full:PropertyPlantAndEquipment,170499429000,ifrs-full:Assets,761739000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2017,29441332000,ifrs-full:Revenue,,,27965837000,ifrs-full:PropertyPlantAndEquipment,172975359000,ifrs-full:Assets,749762000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,130222827000,ifrs-full:Liabilities,BRL
1439124,AXIA Energia S.A.,Brazil,2018,26214853000,ifrs-full:Revenue,,,32370392000,ifrs-full:PropertyPlantAndEquipment,181710095000,ifrs-full:Assets,649650000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2019,29042129000,ifrs-full:Revenue,,,33315874000,ifrs-full:PropertyPlantAndEquipment,178622483000,ifrs-full:Assets,818362000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2020,25400936000,ifrs-full:Revenue,,,32662912000,ifrs-full:PropertyPlantAndEquipment,178966449000,ifrs-full:Assets,785493000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2021,34626834000,ifrs-full:Revenue,9678430000,ifrs-full:CostOfSales,33367981000,ifrs-full:PropertyPlantAndEquipment,188303069000,ifrs-full:Assets,4992176000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2022,34074233000,ifrs-full:Revenue,,,34739705000,ifrs-full:PropertyPlantAndEquipment,270217462000,ifrs-full:Assets,79980581000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2023,37158908000,ifrs-full:Revenue,,,,,267057654000,ifrs-full:Assets,79866241000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1439124,AXIA Energia S.A.,Brazil,2024,40181552000,ifrs-full:Revenue,,,,,289871330000,ifrs-full:Assets,78173273000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1444406,ECOPETROL S.A.,Colombia,2016,48485561000000,ifrs-full:Revenue,34251423000000,ifrs-full:CostOfSales,62328502000000,ifrs-full:PropertyPlantAndEquipment,118958977000000,ifrs-full:Assets,272132000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1159922000000,ifrs-full:Goodwill,,,75398476000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2017,55954228000000,ifrs-full:Revenue,36908325000000,ifrs-full:CostOfSales,61404374000000,ifrs-full:PropertyPlantAndEquipment,117847412000000,ifrs-full:Assets,380226000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1159922000000,ifrs-full:Goodwill,,,69631713000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2018,68603872000000,ifrs-full:Revenue,41184379000000,ifrs-full:CostOfSales,62799983000000,ifrs-full:PropertyPlantAndEquipment,124643498000000,ifrs-full:Assets,410747000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1159922000000,ifrs-full:Goodwill,,,67535718000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2019,71488512000000,ifrs-full:Revenue,44972360000000,ifrs-full:CostOfSales,64214822000000,ifrs-full:PropertyPlantAndEquipment,133890296000000,ifrs-full:Assets,483098000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1159922000000,ifrs-full:Goodwill,,,75658668000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2020,50223393000000,ifrs-full:Revenue,37567472000000,ifrs-full:CostOfSales,66508338000000,ifrs-full:PropertyPlantAndEquipment,137694169000000,ifrs-full:Assets,555043000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,1594279000000,ifrs-full:Goodwill,,,84194806000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2021,91881204000000,ifrs-full:Revenue,55581776000000,ifrs-full:CostOfSales,90076526000000,ifrs-full:PropertyPlantAndEquipment,242426616000000,ifrs-full:Assets,15508516000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,4686324000000,ifrs-full:Goodwill,,,151842844000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2022,159611078000000,ifrs-full:Revenue,89458148000000,ifrs-full:CostOfSales,100997498000000,ifrs-full:PropertyPlantAndEquipment,302792431000000,ifrs-full:Assets,18146605000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,5350114000000,ifrs-full:Goodwill,,,188889342000000,ifrs-full:Liabilities,COP
1444406,ECOPETROL S.A.,Colombia,2023,143189602000000,ifrs-full:Revenue,88178198000000,ifrs-full:CostOfSales,95171302000000,ifrs-full:PropertyPlantAndEquipment,280141090000000,ifrs-full:Assets,14714809000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,4846667000000,ifrs-full:Goodwill,,,179888610000000,ifrs-full:Liabilities,COP
